chr	pos	strand
15	93835779	+
15	93988254	+
15	94014893	+
15	94417886	+
15	94555459	+
15	94555466	+
15	94691344	+
15	94715737	+
15	94819895	+
15	94928274	+
15	95165018	+
15	95443970	+
1	59591474	+
1	59611093	+
15	96127773	+
15	96416390	+
15	97061396	+
15	97226910	+
15	97321235	+
15	97585938	+
15	97770226	+
15	98045982	+
15	98046018	+
15	98051276	+
15	98115390	+
15	98200006	+
15	98223763	+
15	98227084	+
15	98553595	+
15	98568087	+
15	98622485	+
1	59871866	+
15	99128244	+
1	59928799	+
15	99553977	+
15	99561847	+
15	99630148	+
1	59974543	+
15	99894650	+
1	60470600	+
1	60587535	+
1	60715695	+
1	60745075	+
1	60745248	+
16	10146624	+
1	61056111	+
16	10771594	+
16	10977986	+
16	11086393	+
16	11086531	+
16	11232883	+
16	11333347	+
16	11350990	+
1	61144587	+
16	11683770	+
16	11843470	+
16	12049703	+
1	61207276	+
16	12297219	+
16	12700776	+
16	12783260	+
16	12840195	+
16	13255186	+
16	13369169	+
16	13478864	+
16	13646594	+
16	14499309	+
16	14545731	+
16	14674587	+
16	15153908	+
1	61563140	+
16	15963729	+
16	16209906	+
16	16212280	+
16	16262167	+
16	16278063	+
16	16934341	+
16	17209608	+
16	17234364	+
16	17348779	+
1	6174319	+
16	17754965	+
16	17755260	+
16	17755315	+
16	18096196	+
16	18160319	+
16	18790315	+
16	18832578	+
16	18920377	+
16	1892625	+
16	18950684	+
16	18960095	+
16	1921902	+
16	19332991	+
16	19557206	+
16	19905022	+
16	20173457	+
16	20322423	+
16	20365406	+
16	20777636	+
16	20830836	+
16	21232429	+
16	21239060	+
16	21594432	+
16	21630022	+
16	22140438	+
16	22710983	+
16	22711325	+
16	22802319	+
16	22846008	+
16	22945701	+
16	22994442	+
16	232592	+
16	232968	+
16	23335522	+
16	23423776	+
16	23528551	+
16	23544903	+
16	23620134	+
16	23751997	+
16	23786639	+
16	23865287	+
1	62390938	+
16	24071256	+
16	24119695	+
16	24194209	+
16	24194226	+
16	24327573	+
16	24347970	+
16	24356177	+
16	24401814	+
16	24643675	+
16	24884612	+
16	24981914	+
16	25306123	+
16	25306323	+
16	25514361	+
16	25514417	+
16	25520434	+
16	25541650	+
1	62573806	+
1	62574006	+
16	25764862	+
16	25815939	+
1	62600069	+
16	2603399	+
16	26078840	+
16	26101603	+
16	26468574	+
1	62655720	+
16	26608036	+
16	26621444	+
16	26736533	+
16	26869481	+
1	62690204	+
16	270068	+
16	27100504	+
16	27100663	+
1	62720129	+
16	27425926	+
16	27910328	+
16	27953494	+
16	28002101	+
16	28231617	+
16	28505087	+
16	286902	+
16	288786	+
16	289154	+
16	289315	+
16	2913265	+
16	29179530	+
1	62930369	+
16	2934571	+
16	30135239	+
16	30135310	+
16	30426281	+
16	30462668	+
16	3061567	+
16	30675607	+
16	30763554	+
16	30781441	+
16	3089315	+
16	31479474	+
16	31559123	+
16	31578032	+
16	31759335	+
16	31927904	+
16	32360756	+
16	32398380	+
16	32439340	+
16	32474282	+
16	32523854	+
16	32523881	+
16	32525376	+
16	32525632	+
16	32582680	+
16	32593521	+
16	3259581	+
16	32644671	+
16	3278459	+
16	32843438	+
1	63334792	+
16	33432968	+
16	33498811	+
16	33754962	+
16	33755077	+
16	33840232	+
16	33915634	+
16	33923141	+
16	33944927	+
16	33949129	+
16	33953555	+
16	33958529	+
16	33963307	+
16	33963452	+
16	33963595	+
16	33976969	+
16	33992434	+
16	34001600	+
16	34021914	+
16	34173843	+
16	34526330	+
1	63461958	+
16	34842908	+
16	35036257	+
16	3535575	+
16	3558920	+
1	63651856	+
1	63705381	+
1	63708163	+
16	3970775	+
16	3994636	+
1	64085438	+
16	4144195	+
16	436736	+
16	4385189	+
16	464144	+
16	46581747	+
16	46671467	+
16	46727817	+
16	46905910	+
16	47016390	+
16	47540105	+
16	47680409	+
16	47680607	+
16	47870619	+
16	48049242	+
16	4809350	+
1	64815829	+
1	64850064	+
1	64850186	+
16	48650870	+
16	48658861	+
1	64868310	+
16	48715427	+
1	64878401	+
16	49187148	+
16	49334270	+
16	49340823	+
16	49413375	+
16	49457645	+
1	64958076	+
16	49680484	+
16	49979410	+
16	49989352	+
16	50086464	+
16	50779766	+
16	50809315	+
16	50819332	+
16	5111409	+
16	51114564	+
16	51513129	+
16	51803066	+
16	51916150	+
16	52009505	+
16	52341981	+
16	52391571	+
16	53059862	+
16	53183662	+
16	5338653	+
16	5338879	+
16	53436718	+
16	5345019	+
1	65346949	+
16	53624424	+
16	53787383	+
16	53794141	+
16	53874974	+
16	54081995	+
16	5418645	+
16	54254365	+
16	55228443	+
16	55236552	+
16	55292003	+
16	55292232	+
16	55327569	+
1	65572264	+
16	5580955	+
16	56111006	+
16	56288999	+
16	5673575	+
16	56770590	+
16	56790214	+
16	56804348	+
16	57323077	+
16	57325329	+
16	57353126	+
16	57779256	+
16	58040289	+
16	58472202	+
16	58873561	+
16	58873765	+
16	58955015	+
16	59002873	+
1	65901054	+
16	59026988	+
16	59027576	+
16	59027762	+
1	65909392	+
1	65909698	+
16	59156069	+
1	65915848	+
16	5926613	+
16	59339821	+
16	5953048	+
16	59728563	+
16	59795430	+
16	59976467	+
16	60041155	+
16	60245826	+
16	60245907	+
1	66055934	+
16	60609326	+
16	60640385	+
16	6082615	+
16	6082622	+
16	60860738	+
16	60895689	+
16	60901180	+
16	60913896	+
16	60914088	+
16	60930800	+
16	60976235	+
16	60989142	+
16	61079187	+
16	61079238	+
16	61092197	+
16	6119007	+
16	61538738	+
16	61616292	+
16	62340354	+
16	62476449	+
16	62476456	+
16	62491608	+
1	66262646	+
16	62668478	+
16	62751370	+
16	63059005	+
16	63074071	+
16	6319199	+
1	66328944	+
16	63422200	+
16	63480337	+
16	63518122	+
16	63570836	+
16	6407303	+
16	64162649	+
16	64173564	+
1	66471382	+
1	66473628	+
16	6489977	+
16	65071147	+
1	66511383	+
16	65482196	+
16	65729885	+
16	65729968	+
16	65794069	+
1	66581499	+
16	65911505	+
16	66868124	+
16	67054422	+
16	67160500	+
16	67170470	+
16	6730339	+
16	67570337	+
16	67581315	+
16	6793847	+
16	6794010	+
16	68126514	+
16	68390447	+
16	6844304	+
16	68612763	+
16	68617245	+
16	68617421	+
16	68757980	+
16	69239283	+
16	69395841	+
16	69506422	+
16	69551998	+
16	69757572	+
16	69762892	+
16	69772314	+
16	69854336	+
16	6987037	+
16	69953146	+
16	70025787	+
16	70256068	+
16	70269943	+
16	70442814	+
16	70553024	+
16	70865430	+
16	7097799	+
16	71028028	+
16	71028097	+
16	71099272	+
16	71294354	+
16	71325254	+
16	71325410	+
16	7156635	+
16	71600331	+
16	71767409	+
16	71768003	+
16	71926622	+
16	71927074	+
16	7226230	+
16	72420107	+
16	72522723	+
16	72754436	+
16	72840423	+
16	72849308	+
16	72917133	+
16	73075304	+
1	67317635	+
16	73473831	+
16	73595495	+
16	73858158	+
16	74086296	+
16	74321597	+
16	74321614	+
16	74845014	+
16	74897626	+
16	7541389	+
1	67544154	+
1	67544486	+
1	67544608	+
16	75503327	+
1	67551556	+
16	75608700	+
16	75655165	+
16	75697798	+
16	75887443	+
16	7603095	+
16	76290822	+
16	76334795	+
16	76393373	+
16	76539036	+
16	76668269	+
1	67674542	+
16	76865784	+
16	76900053	+
16	77152025	+
16	77283500	+
16	77342085	+
16	77564482	+
16	78103085	+
16	78505654	+
16	78597484	+
16	7859983	+
16	7861972	+
16	78692831	+
16	78751992	+
16	79190728	+
16	7925389	+
16	7953937	+
16	79730897	+
16	79790897	+
16	79864804	+
16	79982738	+
16	80010951	+
16	80217432	+
1	68040343	+
16	80696988	+
16	80816342	+
16	80848068	+
16	80877840	+
16	8088804	+
16	80899791	+
16	80976505	+
16	80997283	+
16	8110761	+
16	81119827	+
16	81119841	+
16	81120416	+
16	81144890	+
16	81178421	+
16	8131551	+
1	6814811	+
16	8158201	+
16	81713945	+
16	81767994	+
16	8205785	+
16	82164683	+
16	82705965	+
16	82827961	+
16	82855847	+
16	82911710	+
16	82912109	+
16	82943130	+
16	83136714	+
16	83305028	+
16	83666372	+
16	83670844	+
16	83676832	+
16	83676960	+
16	83921001	+
16	8418188	+
16	84260326	+
1	68428899	+
16	84492057	+
16	84492229	+
16	84511187	+
16	84570369	+
16	84614784	+
16	85108700	+
16	85189798	+
16	85206282	+
16	8535501	+
16	85403888	+
16	85406871	+
16	8542726	+
16	85436033	+
16	85585922	+
16	85613933	+
16	85910927	+
16	86017851	+
16	86273048	+
16	86560362	+
16	86774009	+
1	68695131	+
16	871898	+
16	87191667	+
16	87482826	+
16	88112743	+
16	88488988	+
16	88634464	+
16	88862621	+
16	89281688	+
16	89291382	+
1	68930632	+
16	89482247	+
16	8951368	+
16	89564630	+
16	89647671	+
16	89939170	+
16	89978226	+
16	90090549	+
16	90107059	+
16	9115247	+
16	9122447	+
16	9146479	+
1	69172090	+
1	69177514	+
16	9197466	+
1	69199698	+
1	69200075	+
16	9234463	+
16	9328544	+
16	9359512	+
1	6942642	+
16	9674925	+
16	9678229	+
16	9678394	+
1	69731525	+
1	69801788	+
16	9817623	+
16	9884585	+
1	69930923	+
1	70061663	+
1	70091064	+
1	70091217	+
1	70323445	+
1	70408667	+
1	70412352	+
1	7044362	+
1	70516595	+
1	70649565	+
1	70894253	+
1	70912426	+
17	10015349	+
17	10078574	+
1	71019754	+
17	10424310	+
17	1076384	+
17	10888122	+
17	1098605	+
17	11162493	+
17	1123354	+
17	1147609	+
1	71149061	+
17	11679665	+
17	1168413	+
17	11764191	+
17	11764485	+
17	1180071	+
17	11946237	+
17	12245617	+
17	12298008	+
1	71248593	+
17	12559051	+
17	12559192	+
17	1258256	+
17	12685489	+
17	12753710	+
17	12764968	+
17	1291410	+
17	13045149	+
17	13072450	+
17	13436839	+
17	13508367	+
17	13583639	+
17	13684772	+
17	13799652	+
17	13974165	+
17	14394629	+
17	14497560	+
17	14527647	+
17	14627531	+
17	14817964	+
17	1503363	+
17	15258814	+
17	15511184	+
17	15511477	+
17	15694331	+
17	15894508	+
17	1608169	+
17	16233927	+
17	16263109	+
17	16404141	+
17	1655404	+
17	16884757	+
17	17230368	+
17	17287109	+
17	1728810	+
17	17357574	+
17	17560694	+
17	17734395	+
17	17995469	+
17	18242357	+
17	18267507	+
17	18269800	+
17	18275543	+
17	18773167	+
17	18776453	+
17	18916911	+
17	1912722	+
17	19198855	+
17	19471331	+
17	19492711	+
17	19572330	+
17	19598298	+
17	19807713	+
17	19821185	+
1	71985356	+
1	71985744	+
17	19867917	+
17	19941636	+
17	19995613	+
17	20461531	+
17	20523504	+
17	2069773	+
17	20952455	+
17	21006867	+
17	2102241	+
17	2102267	+
17	21081547	+
17	21212709	+
17	21243067	+
17	21515261	+
17	21522423	+
17	21522884	+
17	21524700	+
17	21524771	+
17	21541487	+
17	21668217	+
17	2207469	+
17	22150203	+
17	22253253	+
1	72248542	+
1	72258955	+
1	72285514	+
17	2312315	+
17	2352001	+
1	72360195	+
1	72454199	+
1	72463789	+
1	72464476	+
1	72514114	+
17	25303543	+
17	25303559	+
17	25308311	+
17	25331304	+
17	25497270	+
17	25540390	+
17	25595057	+
17	25729470	+
17	25754052	+
17	26361913	+
1	72639013	+
17	26431946	+
1	72651303	+
17	2663801	+
17	26745636	+
17	27028564	+
17	2721218	+
17	27632792	+
17	27789642	+
17	27860027	+
1	72805496	+
17	28069570	+
17	28397937	+
17	28398377	+
17	28398599	+
17	28483267	+
17	28786524	+
17	28843492	+
17	28984866	+
17	29018012	+
17	29084954	+
17	29119936	+
17	29206831	+
17	29327743	+
17	29527808	+
17	29557320	+
17	29646720	+
17	29657360	+
17	29659462	+
17	29659623	+
17	29842483	+
1	72989417	+
17	29925015	+
17	30450675	+
17	3046884	+
17	30645479	+
17	30875748	+
17	30893855	+
17	31068353	+
17	31173197	+
17	31220328	+
17	31304920	+
17	3132765	+
17	31640351	+
17	32064505	+
1	73208736	+
17	32192766	+
17	32240730	+
17	32363704	+
17	3239114	+
17	32436067	+
17	32486142	+
17	32584322	+
17	32629269	+
17	32673411	+
1	7326736	+
17	32734420	+
17	32813595	+
17	32813910	+
17	33135100	+
17	33135411	+
17	3338047	+
17	33460679	+
17	33523811	+
17	33835790	+
17	33906176	+
17	33931083	+
17	34261563	+
17	34272193	+
17	34272326	+
1	73439184	+
17	34459707	+
17	34467089	+
17	3466942	+
17	34815072	+
17	35021703	+
17	35104913	+
17	35233745	+
17	35244298	+
17	35427972	+
17	35873075	+
17	35922022	+
17	36169336	+
17	36223838	+
17	36370445	+
17	36387908	+
17	36400944	+
17	36487107	+
17	36750889	+
17	36964023	+
17	37040687	+
17	37405400	+
17	37406221	+
17	3756884	+
17	37651720	+
17	3802536	+
17	38148284	+
17	38271426	+
17	38547662	+
17	38679433	+
17	38783116	+
1	73891176	+
1	73911102	+
17	39177021	+
17	39399639	+
17	39626240	+
17	40103109	+
17	40103399	+
17	40258661	+
17	40565601	+
17	40587795	+
17	40675560	+
17	40706749	+
1	74070693	+
1	74087699	+
17	40979055	+
17	41169118	+
17	41176256	+
17	41486971	+
17	41490993	+
17	41535584	+
17	41625173	+
17	4178221	+
17	42035513	+
17	42131324	+
17	42206821	+
17	42292983	+
17	42409593	+
17	42507036	+
17	4287362	+
17	4314990	+
17	43288339	+
17	44082050	+
17	44334793	+
17	45224796	+
17	45402400	+
17	45426085	+
17	45651431	+
17	45684110	+
17	4571399	+
17	45951899	+
17	46490881	+
17	46504996	+
17	46617220	+
17	46965890	+
17	46984646	+
17	46993062	+
17	47041242	+
17	47042501	+
17	47137880	+
17	47298843	+
17	47372784	+
17	47380610	+
17	47452098	+
17	47544230	+
17	47886243	+
17	47966195	+
17	48038584	+
17	48118150	+
17	48118483	+
17	48118527	+
17	48381711	+
1	74883582	+
17	48919097	+
17	48971505	+
17	48998428	+
17	49021297	+
17	49127470	+
17	49529392	+
17	4958797	+
17	4959203	+
17	49713159	+
1	74984573	+
17	4986332	+
17	50049734	+
17	50398496	+
17	50413933	+
17	50476674	+
17	50636773	+
17	50642713	+
17	5102624	+
17	51031208	+
17	51318593	+
17	51348367	+
17	51427863	+
1	75148050	+
17	5156528	+
17	51633347	+
17	51633355	+
1	75192818	+
17	51957123	+
17	51992950	+
17	52088637	+
17	52265667	+
17	52283725	+
17	52325713	+
17	52772939	+
17	52963975	+
1	75301679	+
17	5326623	+
17	53308238	+
17	5445542	+
17	54699229	+
17	54947573	+
17	5496467	+
17	55076518	+
17	55099020	+
17	55234089	+
17	55467737	+
1	75557167	+
17	55616992	+
17	55687800	+
17	55689922	+
17	55780424	+
17	55926221	+
17	55992602	+
17	56329530	+
17	56358501	+
17	56500681	+
17	57051360	+
17	57159326	+
1	75725468	+
17	57385815	+
17	57628415	+
17	57628946	+
1	75772415	+
1	75773601	+
1	75773608	+
17	57870216	+
17	57943650	+
17	58119183	+
17	58587394	+
17	58587485	+
1	75861516	+
17	58847815	+
17	58848249	+
17	5892145	+
17	58985783	+
17	59082809	+
17	5911143	+
17	59265117	+
17	59679151	+
17	59986182	+
17	60303792	+
17	60376773	+
17	60434040	+
1	76079251	+
17	60807421	+
17	60819382	+
17	60844829	+
17	61074344	+
17	61281449	+
17	61404763	+
17	61560850	+
17	61565897	+
17	61731684	+
17	61905008	+
17	6200178	+
17	62460761	+
17	63070887	+
17	63075900	+
17	6338918	+
17	6341657	+
17	63431473	+
17	63567044	+
1	76392959	+
17	63944242	+
17	64551116	+
17	64592470	+
17	64592752	+
17	64637293	+
17	64801619	+
17	64858349	+
17	65303511	+
17	65320894	+
17	65321122	+
17	6538664	+
17	65546565	+
17	65684455	+
17	65697053	+
17	65759964	+
17	65759988	+
17	66051050	+
17	66134163	+
17	66468939	+
17	66693586	+
17	66769465	+
17	67011861	+
17	67232701	+
17	6731271	+
1	76743884	+
17	67875356	+
17	6792776	+
17	68309125	+
17	68327433	+
17	68357467	+
17	68461078	+
17	68461178	+
17	68461265	+
17	68540769	+
17	68540993	+
1	76856635	+
17	68590153	+
17	68887471	+
1	76903701	+
17	69159668	+
17	69202666	+
17	6930536	+
17	69348378	+
17	69614963	+
17	69645247	+
17	69774387	+
17	6988644	+
17	69923211	+
17	70446738	+
17	7053860	+
17	70619442	+
17	70696168	+
17	70877140	+
17	71206585	+
17	71411294	+
17	71422385	+
17	7206057	+
1	77215456	+
17	72418750	+
17	72620212	+
17	72921141	+
17	72956750	+
1	77305439	+
17	73109366	+
17	73115555	+
17	73138677	+
17	73191454	+
17	73208357	+
17	73272622	+
17	73294469	+
17	73427160	+
17	73427410	+
17	73432730	+
17	73455009	+
17	735166	+
17	73522957	+
17	73797935	+
17	73961672	+
17	74046817	+
17	74069381	+
17	74206542	+
17	74319270	+
17	74373934	+
17	74375167	+
17	74579901	+
17	74580282	+
17	74588003	+
17	74698954	+
17	74846961	+
17	75092432	+
17	75092635	+
17	75099788	+
17	75245932	+
17	75245961	+
17	7537411	+
1	77577920	+
17	75881644	+
17	75885403	+
17	75936008	+
17	76052941	+
17	76171302	+
1	77634321	+
17	76347342	+
17	76347413	+
17	77197823	+
17	77372086	+
1	77764988	+
1	77769319	+
17	77726616	+
17	77934594	+
17	78056046	+
17	78087618	+
17	78087784	+
17	78204953	+
17	78204959	+
17	78292148	+
17	78356528	+
17	78535050	+
17	78973157	+
17	78981660	+
17	79120753	+
17	79128123	+
1	77938473	+
1	77948629	+
1	77953751	+
17	79572145	+
17	7958074	+
17	79583360	+
17	79610355	+
17	79613432	+
17	79784719	+
17	799039	+
17	7994909	+
17	80118256	+
17	801626	+
17	80168521	+
17	80589156	+
17	80589461	+
17	8060136	+
17	80684587	+
17	8069475	+
17	80759985	+
17	81009076	+
17	81060054	+
1	78273671	+
1	78273877	+
1	78362014	+
17	8382989	+
1	78469768	+
17	849471	+
17	8553322	+
1	78556403	+
17	860571	+
1	78607060	+
17	866465	+
1	78709286	+
17	8884805	+
1	79023145	+
1	79038403	+
1	79099826	+
1	79108837	+
1	79110097	+
1	7923110	+
1	79237573	+
1	79331202	+
17	9385737	+
1	7948390	+
17	9525293	+
1	79582079	+
17	9621125	+
17	9622006	+
1	79643420	+
17	9804763	+
17	9928069	+
1	80054914	+
1	80134655	+
1	80298588	+
1	80299101	+
1	80535381	+
18	10688341	+
18	10768674	+
18	108542	+
18	11254406	+
18	11489185	+
18	11506387	+
18	11511472	+
18	11626871	+
18	11728851	+
18	11793618	+
18	12186147	+
18	1235777	+
18	12396628	+
18	12406799	+
18	12491261	+
18	12491490	+
18	1252596	+
18	13142190	+
1	81351533	+
1	81352318	+
18	13636544	+
18	13836324	+
18	13836420	+
18	13975764	+
18	13975914	+
18	13982054	+
18	14009960	+
1	81404967	+
18	14154626	+
18	14890022	+
18	14983603	+
18	15095255	+
18	15165704	+
1	81524126	+
18	15286597	+
18	15350310	+
18	15378226	+
18	1539390	+
18	1539400	+
1	815511	+
1	81678841	+
18	168846	+
18	1761502	+
18	1774179	+
18	1803875	+
18	1812293	+
18	1830660	+
18	18512810	+
18	18514492	+
18	18515490	+
18	18516660	+
18	18517932	+
18	18518180	+
18	18518492	+
1	81855774	+
1	81855995	+
1	81863010	+
18	18793384	+
18	18896145	+
18	19174927	+
1	81922375	+
18	19318402	+
18	19566458	+
18	19670984	+
18	19705156	+
18	20160971	+
18	20170082	+
18	20174875	+
18	2060896	+
18	20768960	+
18	21058584	+
18	21263729	+
18	21484995	+
18	21573118	+
18	21808	+
18	21903206	+
18	21903561	+
18	21903998	+
18	21904373	+
18	21904586	+
18	22015843	+
18	22101912	+
18	22134445	+
18	22349995	+
1	82264229	+
18	22770378	+
18	22892805	+
18	2300807	+
18	2300813	+
18	2304400	+
18	23067368	+
18	23067651	+
18	23438670	+
18	23467623	+
18	23794212	+
18	23865162	+
18	23892073	+
18	23973399	+
18	23973413	+
18	2434443	+
18	24380405	+
18	24538015	+
1	8248500	+
18	25144793	+
18	25146152	+
18	25266431	+
18	25401210	+
18	25447928	+
18	25793856	+
18	25797181	+
18	25851179	+
18	25871822	+
18	25935379	+
18	26312025	+
18	27032648	+
18	27156363	+
18	27182096	+
18	27218953	+
18	27219187	+
18	27275649	+
18	2728851	+
18	27504867	+
18	27531867	+
1	8277046	+
18	27800854	+
18	2782858	+
18	27991529	+
1	82850403	+
18	28732901	+
18	28925995	+
18	29003604	+
18	29801177	+
18	29959432	+
18	29959520	+
18	30168686	+
18	30185346	+
18	30185639	+
18	30189811	+
1	83042652	+
1	83043207	+
18	30547680	+
18	3111119	+
1	83127515	+
1	83127745	+
1	83131930	+
1	83132035	+
1	83141075	+
18	31533200	+
18	31746719	+
18	31960870	+
18	32226987	+
18	32406925	+
18	32561893	+
18	32690186	+
18	33267315	+
18	33768728	+
18	34162539	+
18	34219632	+
18	34489098	+
18	34567403	+
18	34685417	+
1	83529874	+
18	35405686	+
18	35405896	+
18	35439280	+
18	35575101	+
18	35640085	+
18	35979764	+
1	83609125	+
1	83609611	+
1	83609737	+
18	3610073	+
18	36144168	+
18	3618666	+
18	36512539	+
18	3669129	+
18	36820051	+
18	369451	+
18	37440044	+
18	37510539	+
18	37648425	+
18	3765130	+
18	38006377	+
18	38007015	+
18	38310698	+
18	38348159	+
18	38388690	+
18	38428182	+
18	38428297	+
18	38428324	+
18	38428607	+
18	38745267	+
18	38760319	+
18	38935329	+
18	39201781	+
18	39204961	+
18	39360959	+
18	39361414	+
18	3938154	+
18	39896940	+
18	40245299	+
18	40384546	+
18	40388725	+
18	40551692	+
18	41032492	+
18	41189313	+
18	41314175	+
18	41498576	+
18	41498807	+
18	41550313	+
18	41570091	+
18	41821027	+
18	41933836	+
1	84206533	+
18	42079171	+
18	42284935	+
18	42368768	+
18	42464108	+
18	42659874	+
18	42660167	+
18	42733480	+
18	4319996	+
18	43415180	+
18	43492552	+
18	4351233	+
18	4355874	+
18	43622108	+
1	84401939	+
18	4426311	+
18	44306588	+
18	44422153	+
18	4445147	+
18	44641885	+
1	8446631	+
18	44756759	+
18	44924726	+
18	4501586	+
18	45164388	+
1	84518020	+
18	45192763	+
18	45193088	+
18	45748541	+
18	45785630	+
18	45837935	+
18	46198353	+
18	46421776	+
18	46523840	+
18	46732384	+
18	4686188	+
18	47035051	+
18	4725671	+
18	47327268	+
18	47337315	+
18	47355955	+
18	47447700	+
18	47603245	+
18	47800599	+
18	47849810	+
18	47870115	+
18	47870375	+
18	47911196	+
18	47911318	+
1	84833985	+
1	84836569	+
18	48949791	+
1	84913269	+
1	84914920	+
18	49216161	+
18	49301382	+
18	49411702	+
18	49599980	+
18	49668567	+
18	49732539	+
18	49795406	+
18	49947080	+
18	49992134	+
18	50097423	+
18	50097707	+
1	8502000	+
18	50291408	+
18	5036966	+
18	50438121	+
18	50452261	+
18	50549644	+
18	5082706	+
18	50986546	+
18	51082922	+
18	51209939	+
18	5121339	+
18	51242940	+
18	51360766	+
18	51425728	+
18	51451044	+
18	51451721	+
18	51488323	+
18	51726574	+
18	51739051	+
18	51762503	+
18	51762801	+
18	51956917	+
18	51957292	+
18	52396138	+
18	52903745	+
18	53039489	+
18	53146068	+
18	5332456	+
18	54054213	+
18	54126956	+
18	541680	+
18	541927	+
18	54193456	+
18	54350482	+
18	54461434	+
18	54480375	+
18	54480801	+
18	54608049	+
18	54651281	+
18	54706187	+
18	54828684	+
18	54884603	+
18	55220459	+
18	55381587	+
18	55445613	+
18	55462163	+
18	55504885	+
18	55664908	+
18	55829697	+
18	55880937	+
18	55949362	+
1	85620126	+
18	56609806	+
18	56771192	+
18	56819471	+
18	56909485	+
18	56965819	+
18	57070780	+
18	57077794	+
18	57142405	+
18	57194495	+
1	8572129	+
18	57258517	+
18	57372765	+
18	57683357	+
18	57825657	+
1	8580824	+
18	58096733	+
18	58172244	+
18	58186882	+
18	58255673	+
18	58345676	+
18	58453004	+
18	58454002	+
18	58701917	+
18	58753014	+
