chr	tss	strand	gene
3	53846568	+	IL17RB
3	53882152	-	ACTR8
3	53891962	-	SELENOK
3	54122547	+	CACNA2D3
3	54967088	-	LRTM1
3	55490539	-	WNT5A
3	56468467	-	ERC2
3	56557161	+	CCDC66
3	56683237	-	TASOR
3	57079329	-	ARHGEF3
3	57060664	+	SPATA12
3	57170306	-	IL17RD
3	57227606	-	HESX1
3	57227726	+	APPL1
3	57292685	-	ASB14
3	57544344	-	DNAH12
3	57556274	+	PDE12
3	57598220	-	ARF4
3	57693077	-	DENND6A
3	57755450	+	SLMAP
3	58008400	+	FLNB
3	58214697	-	DNASE1L3
3	58237532	+	ABHD6
3	58306247	+	RPP14
3	58306262	+	HTD2
3	58332880	+	PXK
3	58433857	-	PDHB
3	58492096	+	KCTD6
3	58537283	-	ACOX2
3	58627610	-	FAM107A
3	58666834	-	FAM3D
3	59050084	-	C3orf67
3	61251459	-	FHIT
3	61561569	+	PTPRG
3	62318973	+	C3orf14
3	62374324	-	FEZF2
3	62875416	-	CADPS
3	63228315	+	SYNPR
3	63652675	+	SNTN
3	63819299	+	C3orf49
3	63863868	-	THOC7
3	63864557	+	ATXN7
3	63898399	+	ATXN7
3	64024010	-	PSMD6
3	64445476	-	PRICKLE2
3	64688000	-	ADAMTS9
3	66038834	-	MAGI1
3	66133610	+	SLC25A26
3	66501263	-	LRIG1
3	66998307	+	KBTBD8
3	67654614	-	SUCLG2
3	68004247	+	TAFA1
3	68953297	-	TAFA4
3	69013684	-	EOGT
3	69052339	-	TMF1
3	69080408	-	UBA3
3	69084937	+	ARL6IP5
3	69123032	-	LMOD3
3	69542583	-	FRMD4B
3	69739435	+	MITF
3	70312638	-	MDFIC2
3	71583993	-	FOXP1
3	71754229	-	AC097634.4
3	71754773	-	EIF4E3
3	71753855	+	GPR27
3	71785206	-	PROK2
3	72446621	-	RYBP
3	72861914	-	SHQ1
3	72888046	+	GXYLT2
3	72996803	+	PPP4R2
3	73061659	+	EBLN2
3	73624941	-	PDZRN3
3	74521140	-	CNTN3
3	75664330	+	FRG2C
3	75785583	-	ZNF717
3	75906695	+	ROBO2
3	79767998	-	ROBO1
3	81761645	-	GBE1
3	84958981	+	CADM2
3	86991149	-	VGLL3
3	87227271	+	CHMP2B
3	87276584	-	POU1F1
3	87990696	+	HTR1F
3	88149885	-	CGGBP1
3	88059255	+	ZNF654
3	88149959	+	C3orf38
3	88338416	+	CSNKA2IP
3	89107621	+	EPHA3
3	93980003	-	PROS1
3	93980139	+	ARL13B
3	94028597	-	STX19
3	94063389	-	DHFR2
3	94062980	+	NSUN3
3	96618236	-	MTRNR2L12
3	96814581	+	EPHA6
3	97764521	+	ARL6
3	97822011	+	CRYBG3
3	97972457	-	RIOX2
3	98035304	-	GABRR3
3	98087173	+	OR5AC2
3	98130721	+	OR5H1
3	98147479	+	OR5H14
3	98166696	+	OR5H15
3	98263252	+	OR5H6
3	98282888	+	OR5H2
3	98353854	+	OR5K4
3	98390666	+	OR5K3
3	98463201	+	OR5K1
3	98497604	+	OR5K2
3	98523066	-	CLDND1
3	98585498	-	AC021660.3
3	98531978	+	GPR15
3	98593648	-	CPOX
3	98732236	+	ST3GAL6
3	98901695	-	DCBLD2
3	99638475	+	COL8A1
3	99817837	+	CMSS1
3	100114513	-	FILIP1L
3	100260992	+	TBC1D23
3	100334739	+	NIT2
3	100401089	-	TOMM70
3	100401532	+	LNP1
3	100492619	+	TMEM45A
3	100609601	+	ADGRG7
3	100709331	+	TFG
3	100993515	-	ABI3BP
3	101320575	-	IMPG2
3	101513241	-	SENP7
3	101561868	+	TRMT10C
3	101574180	+	PCNP
3	101677132	-	ZBTB11
3	101686718	-	RPL24
3	101724593	+	CEP97
3	101779202	+	NXPE3
3	101827991	+	NFKBIZ
3	102099244	+	ZPLD1
3	105366909	+	ALCAM
3	105869552	-	CBLB
3	107377439	+	CCDC54
3	107522936	+	BBX
3	108091862	-	CD47
3	108222435	-	IFT57
3	108296490	+	HHLA2
3	108529322	-	MYH15
3	108589644	-	CIP2A
3	108589705	+	DZIP3
3	108757384	-	RETNLB
3	108822770	+	TRAT1
3	108953879	-	GUCA1C
3	109118134	-	MORC1
3	109118252	+	C3orf85
3	109316517	-	DPPA2
3	109337572	-	DPPA4
3	111070071	+	NECTIN3
3	111292719	+	CD96
3	111595346	-	ZBED2
3	111674676	+	PLCXD2
3	111732497	+	PHLDB2
3	111979010	+	ABHD10
3	111998739	+	TAGLN3
3	112034843	+	TMPRSS7
3	112086335	+	C3orf52
3	112133270	-	GCSAM
3	112294227	-	SLC9C1
3	112332347	+	CD200
3	112499472	-	BTLA
3	112562046	-	ATG3
3	112561709	+	SLC35A5
3	112649530	-	CCDC80
3	112846856	-	CD200R1L
3	112975103	-	CD200R1
3	112990984	+	GTPBP8
3	113019861	-	NEPRO
3	113211003	+	BOC
3	113441610	-	CFAP44
3	113515151	-	AC112128.1
3	113515187	-	SPICE1
3	113532296	+	SIDT1
3	113696646	-	USF3
3	113746300	-	NAA50
3	113747033	+	ATP6V1A
3	113828182	+	GRAMD1C
3	113947901	+	ZDHHC23
3	114056594	-	CCDC191
3	114005833	+	QTRT2
3	114199407	-	DRD3
3	114237578	-	ZNF80
3	114276913	+	TIGIT
3	115147271	-	ZBTB20
3	115623324	+	GAP43
3	117139389	-	LSAMP
3	119146068	-	IGSF11
3	119146151	+	TEX55
3	119147375	+	AC083800.1
3	119173517	+	UPK1B
3	119240946	-	B4GALT4
3	119294383	+	ARHGAP31
3	119468830	-	TMEM39A
3	119468963	+	POGLUT1
3	119498547	+	TIMMDC1
3	119559614	-	CD80
3	119579268	+	ADPRH
3	119597875	+	PLA1A
3	119665324	-	POPDC2
3	119677454	-	COX17
3	119703022	+	MAATS1
3	119703076	+	AC069444.2
3	119780484	+	NR1I2
3	120094417	-	GSK3B
3	120285094	-	GPR156
3	120349354	-	LRRC58
3	120450993	-	FSTL1
3	120596328	+	NDUFB4
3	120682269	-	HGD
3	120742993	-	RABL3
3	120742637	+	GTF2E1
3	120908072	+	STXBP5L
3	121546641	-	POLQ
3	121567949	+	ARGFX
3	121593379	+	FBXO40
3	121660927	-	HCLS1
3	121749767	-	GOLGB1
3	121835079	-	IQCB1
3	121835183	+	EAF2
3	121894401	+	SLC15A2
3	122022247	-	ILDR1
3	122055362	+	CD86
3	122183683	+	CASR
3	122325248	+	CSTA
3	122383231	-	CCDC58
3	122384176	+	FAM162A
3	122416062	-	WDR5B
3	122514945	-	KPNA1
3	122564577	-	PARP9
3	122564338	+	DTX3L
3	122577628	+	PARP15
3	122680839	+	PARP14
3	122793831	-	HSPBAP1
3	122795069	+	SLC49A4
3	123028605	-	SEMA5B
3	123067025	+	PDIA5
3	123201927	+	SEC22A
3	123449758	-	ADCY5
3	123585053	-	HACD2
3	123884331	-	MYLK
3	123961408	-	CCDC14
3	123992178	-	ROPN1
3	124080023	+	KALRN
3	124730433	+	UMPS
3	124901418	-	ITGB5
3	124953819	-	MUC13
3	125055997	-	HEG1
3	125212864	-	SLC12A8
3	125375354	-	ZNF148
3	125520202	-	SNX4
3	125595497	-	OSBPL11
3	125937039	-	ALG1L
3	125969160	+	ROPN1B
3	126101561	-	SLC41A3
3	126197994	-	ALDH1L1
3	126357408	-	KLF15
3	126394909	+	CFAP100
3	126475891	-	ZXDC
3	126517773	-	UROC1
3	126524155	+	CHST13
3	126558965	-	C3orf22
3	126608555	-	AC024558.2
3	126655124	-	TXNRD3
3	126704240	+	CHCHD6
3	126988594	+	PLXNA1
3	127193131	+	C3orf56
3	127288046	-	PRR20G
3	127598267	-	TPRA1
3	127598410	+	MCM2
3	127629185	+	PODXL2
3	127672935	+	ABTB1
3	128052190	-	MGLL
3	127915232	+	KBTBD12
3	128051641	+	SEC61A1
3	128153914	-	RUVBL1
3	128153481	+	EEFSEC
3	128467248	-	DNAJB8
3	128493201	-	GATA2
3	128681075	-	RPN1
3	128726183	+	RAB7A
3	128879596	+	ACAD9
3	129002690	-	KIAA1257
3	129001629	+	EFCC1
3	129060767	+	GP9
3	129122801	-	RAB43
3	129161036	-	ISY1-RAB43
3	129161293	-	ISY1
3	129183922	-	CNBP
3	129249606	+	COPG1
3	129278828	+	HMCES
3	129316286	-	H1-10
3	129428651	-	EFCAB12
3	129440179	-	MBD4
3	129440036	+	IFT122
3	129528639	+	RHO
3	129543214	+	H1-8
3	129606818	-	PLXND1
3	129893606	-	TMCC1
3	129974688	+	TRH
3	130081831	+	ALG1L2
3	130345516	+	COL6A5
3	130560334	+	COL6A6
3	130746829	-	PIK3R4
3	130850595	+	ATP2C1
3	131027649	-	ASTE1
3	131026850	+	NEK11
3	131381671	+	NUDT16
3	131502983	-	MRPL3
3	132285410	-	CPNE4
3	132317369	+	ACPP
3	132417502	+	DNAJC13
3	132660082	-	ACAD11
3	132722459	-	NPHP3-ACAD11
3	132597270	+	ACKR4
3	132654446	+	UBA5
3	132722414	-	NPHP3
3	133038391	+	TMEM108
3	133400056	+	BFSP2
3	133573730	+	CDV3
3	133662380	-	TOPBP1
3	133746040	+	TF
3	133784023	+	SRPRB
3	133895882	-	RAB6B
3	133929812	-	AC080128.3
3	134052184	-	SLCO2A1
3	134250744	-	RYK
3	134375479	-	AMOTL2
3	134486716	-	ANAPC13
3	134485721	+	CEP63
3	134597801	+	EPHB1
3	134651636	-	KY
3	135965728	+	PPP2R3A
3	136197241	-	MSL2
3	136250340	+	PCCB
3	136752403	-	STAG1
3	136818647	+	SLC35G2
3	136862208	+	NCK1
3	136946230	+	IL20RB
3	137764315	+	SOX14
3	137998735	+	CLDN18
3	138115818	-	DZIP1L
3	138132390	-	A4GNT
3	138174921	-	DBR1
3	138187248	+	ARMC8
3	138329886	-	NME9
3	138347648	+	MRAS
3	138434586	+	ESYT3
3	138594538	-	CEP70
3	138608606	+	FAIM
3	138834928	-	PIK3CB
3	138947137	-	FOXL2
3	138947217	+	FOXL2NB
3	139006268	-	PRR23A
3	139005806	+	MRPS22
3	139020926	-	PRR23B
3	139044892	-	PRR23C
3	139389680	-	COPB2
3	139480747	-	RBP2
3	139539829	-	RBP1
3	139678017	-	NMNAT3
3	139935185	+	CLSTN2
3	140678064	+	TRIM42
3	140941830	+	SLC25A36
3	141051347	+	SPSB4
3	141228726	+	PXYLP1
3	141324213	+	ZBTB38
3	141487027	+	RASA2
3	141738249	+	RNF7
3	141738474	+	AC112504.2
3	141778148	+	GRK7
3	141876124	+	ATP1B3
3	142149544	-	TFDP2
3	142225592	-	GK5
3	142448062	-	XRN1
3	142578733	-	ATR
3	142596393	+	PLS1
3	142724034	+	TRPC1
3	142889206	-	PCOLCE2
3	142963674	-	PAQR9
3	142964497	+	U2SURP
3	143119771	+	CHST2
3	143848485	-	SLC9A9
3	143971798	+	DIPK2A
3	146163653	-	PLOD2
3	146251179	-	PLSCR4
3	146495991	-	PLSCR2
3	146544856	-	PLSCR1
3	146606216	-	PLSCR5
3	147406860	-	ZIC4
3	147393422	+	ZIC1
3	148697784	+	AGTR1
3	148791102	+	CPB1
3	148865296	+	CPA3
3	148991341	+	GYG1
3	149086554	-	HLTF
3	149129638	+	HPS3
3	149221829	-	CP
3	149334414	-	TM4SF18
3	149377692	-	TM4SF1
3	149474697	+	TM4SF4
3	149736714	-	WWTR1
3	149752495	-	COMMD2
3	149968385	-	ANKUB1
3	149812708	+	RNF13
3	150050788	-	PFN2
3	150408335	+	TSC22D2
3	150603228	-	SERP1
3	150546678	+	EIF2A
3	150602875	+	SELENOT
3	150703971	-	ERICH6
3	150763477	-	SIAH2
3	150905439	-	MINDY4B
3	150941743	-	AC020636.2
3	150972999	-	CLRN1
3	151085697	+	MED12L
3	151203216	-	GPR171
3	151278542	-	P2RY14
3	151316820	-	GPR87
3	151329549	-	P2RY13
3	151384812	-	P2RY12
3	151458709	-	IGSF10
3	151733916	+	AADACL2
3	151814073	+	AADAC
3	151873643	+	SUCNR1
3	152243828	+	MBNL1
3	152835131	+	P2RY1
3	153162226	+	RAP2B
3	154121003	+	ARHGEF26
3	154324487	-	DHX36
3	154430190	-	GPR149
3	155024124	+	MME
3	155293683	-	STRIT1
3	155745067	-	PLCH1
3	155806278	-	C3orf33
3	155854442	-	AC104472.3
3	155854456	-	SLC33A1
3	155870650	+	GMPS
3	156037701	+	KCNAB1
3	156555184	-	SSR3
3	156673235	+	TIPARP
3	156825481	+	LEKR1
3	157160760	-	CCNL1
3	157533619	-	VEPH1
3	157436850	+	PTX3
3	157543246	+	SLC66A1L
3	158106503	-	SHOX2
3	158105855	+	RSRC1
3	158571163	+	MLF1
3	158644278	+	GFM1
3	158672648	-	LXN
3	158732489	-	RARRES1
3	158732198	+	MFSD1
3	158962235	+	IQCJ-SCHIP1
3	158962928	+	IQCJ
3	159839861	+	SCHIP1
3	159988835	+	IL12A
3	160225496	+	C3orf80
3	160449829	-	AC079594.2
3	160399880	-	IFT80
3	160399274	+	SMC4
3	160485773	-	TRIM59
3	160565571	-	KPNA4
3	160677160	+	ARL14
3	160755602	+	PPM1L
3	161105411	-	B3GALNT1
3	161104696	+	NMD3
3	161372880	-	SPTSSB
3	161496808	+	OTOL1
3	165078496	-	SI
3	165197109	-	SLITRK3
3	165837462	-	BCHE
3	167381346	-	ZBBX
3	167479004	-	SERPINI2
3	167653983	-	WDR49
3	167734939	-	PDCD10
3	167735243	+	SERPINI1
3	168095924	-	GOLIM4
3	169663775	-	MECOM
3	169769561	-	ACTRT3
3	169772831	+	MYNN
3	169812986	-	LRRC34
3	169821922	+	LRRIQ4
3	169869935	-	LRRC31
3	169911572	+	SAMD7
3	169966635	+	SEC62
3	170037995	+	GPR160
3	170181749	-	PHC3
3	170222424	+	PRKCI
3	170357678	+	SKIL
3	170418865	+	CLDN11
3	170418868	+	AC026316.4
3	170586075	-	SLC7A14
3	170870208	-	RPL22L1
3	170908644	-	EIF5A2
3	171026743	-	SLC2A2
3	171460408	-	TNIK
3	171810950	-	PLD1
3	171843349	+	TMEM212
3	172039578	+	FNDC3B
3	172448456	-	GHSR
3	172523475	-	TNFSF10
3	172711218	-	NCEH1
3	172750682	+	ECT2
3	173141235	-	SPATA16
3	173396284	+	NLGN1
3	174438573	+	NAALADL2
3	177228000	-	TBL1XR1
3	178272932	+	KCNMB2
3	178419123	+	AC117457.1
3	179072215	-	ZMAT3
3	179148114	+	PIK3CA
3	179267002	-	KCNMB3
3	179323031	+	ZNF639
3	179347709	+	MFN1
3	179451476	-	GNB4
3	179562886	+	ACTL6A
3	179604649	-	MRPL47
3	179604690	+	NDUFB5
3	179653040	+	USP13
3	180037053	-	PEX5L
3	180602163	+	TTC14
3	180684942	-	CCDC39
3	180868141	+	FXR1
3	180989774	-	DNAJC19
3	181711925	+	SOX2
3	182793503	+	ATP11B
3	182985953	-	DCUN1D1
3	183116075	-	MCCC1
3	183163839	-	LAMP3
3	183428778	-	MCF2L2
3	183253253	+	B3GNT5
3	183555706	-	KLHL6
3	183635610	+	KLHL24
3	183697797	+	YEATS2
3	183884889	-	AC131160.1
3	183825594	-	MAP6D1
3	183884933	-	PARL
3	184017939	-	ABCC5
3	184031544	+	HTR3D
3	184053047	+	HTR3C
3	184097064	+	HTR3E
3	184135038	+	EIF2B5
3	184155377	+	DVL3
3	184174689	+	AP2M1
3	184186023	+	ABCF3
3	184230429	+	VWA5B2
3	184249548	-	ALG3
3	184249650	+	EEF1AKMT4
3	184249695	+	ECE2
3	184261553	-	CAMK2N2
3	184276011	+	ECE2
3	184299198	+	PSMD2
3	184314495	+	EIF4G1
3	184335926	+	FAM131A
3	184361650	-	CLCN2
3	184361718	+	POLR2H
3	184381968	-	THPO
3	184380073	+	CHRD
3	184561785	+	EPHB3
3	184712064	-	MAGEF1
3	184812143	+	VPS8
3	185153060	-	C3orf70
3	185281990	-	EHHADH
3	185282941	+	MAP3K13
3	185499057	-	TMEM41A
3	185552588	-	LIPH
3	185582496	+	SENP2
3	185825056	-	IGF2BP2
3	185938103	-	TRA2B
3	186110318	-	ETV5
3	186362234	-	DGKG
3	186546702	-	CRYGS
3	186570543	-	TBCCD1
3	186567403	+	DNAJB11
3	186581995	+	AC068631.3
3	186613060	+	AHSG
3	186635969	+	FETUB
3	186660216	+	HRG
3	186717348	+	KNG1
3	186783205	+	EIF4A2
3	186807058	-	RFC4
3	186842704	+	ADIPOQ
3	186930502	+	ST6GAL1
3	187180908	-	RPL39L
3	187197486	+	RTP1
3	187292022	-	MASP1
3	187368385	+	RTP4
3	187670394	-	SST
3	187702557	-	RTP2
3	187745725	-	BCL6
3	187743686	+	AC072022.2
3	188153284	+	LPP
3	188947214	+	TPRG1
3	189631389	+	TP63
3	190122437	-	P3H2
3	190322446	-	CLDN1
3	190322541	+	CLDN16
3	190449876	-	TMEM207
3	190514051	+	IL1RAP
3	190892429	-	GMNC
3	191199241	+	OSTN
3	191330536	-	UTS2B
3	191329085	+	CCDC50
3	191461163	+	PYDC2
3	192767764	-	FGF12
3	192917856	-	MB21D2
3	193241128	+	PLAAT1
3	193378820	-	ATP13A5
3	193593111	-	ATP13A4
3	193593144	+	OPA1
3	194136148	+	HES1
3	194351328	-	CPN2
3	194369743	-	LRRC15
3	194398354	-	GP5
3	194498364	-	ATP13A3
3	194633689	-	TMEM44
3	194672463	-	LSG1
3	194685883	+	FAM43A
3	195271159	-	XXYLT1
3	195443044	-	ACAP2
3	195543386	-	PPP1R2
3	195584033	-	APOD
3	195720884	+	MUC20
3	195811973	-	MUC4
3	195911945	-	TNK2
3	196082096	-	TFRC
3	196211437	-	ZDHHC19
3	196211487	+	SLC51A
3	196287957	-	PCYT1A
3	196318222	-	AC069257.4
3	196318299	-	TCTEX1D2
3	196338373	-	TM4SF19-TCTEX1D2
3	196338503	-	TM4SF19
3	196432430	-	UBXN7
3	196503768	-	RNF168
3	196515346	-	SMCO1
3	196568674	-	WDR53
3	196568611	+	FBXO45
3	196639694	+	NRROS
3	196639775	+	PIGX
3	196712250	-	CEP19
3	196739857	+	PAK2
3	196867856	+	SENP5
3	196942594	-	NCBP2
3	196942674	+	NCBP2AS2
3	196969060	-	PIGZ
3	197029817	-	MELTF
3	197299330	-	DLG1
3	197573323	-	BDH1
3	197749727	-	RUBCN
3	197737179	+	FYTTD1
3	197791226	+	LRCH3
3	197960142	-	IQCG
3	197950190	+	RPL35A
3	197960200	+	LMLN
4	53286	+	ZNF595
4	124501	+	ZNF718
4	305474	-	ZNF732
4	337814	+	ZNF141
4	499156	-	ZNF721
4	499210	+	PIGG
4	576295	-	TMEM271
4	625584	+	PDE6B
4	674330	-	ATP5ME
4	673580	+	MYL5
4	689441	-	SLC49A3
4	705748	+	PCGF3
4	826129	-	CPLX1
4	932373	-	GAK
4	932387	+	TMEM175
4	986895	-	DGKQ
4	993440	-	SLC26A1
4	986997	+	IDUA
4	1009936	+	FGFRL1
4	1113564	-	RNF212
4	1208962	-	SPON2
4	1249953	-	CTBP1
4	1289887	+	MAEA
4	1347208	+	UVSSA
4	1391552	+	AC118281.1
4	1406331	-	NKX1-1
4	1684302	-	FAM53A
4	1712344	-	SLBP
4	1712891	+	TACC3
4	1721358	-	TMEM129
4	1793293	+	FGFR3
4	1856156	-	LETM1
4	1871393	+	NSD2
4	2041903	-	NELFA
4	2041993	+	C4orf48
4	2059327	+	NAT8L
4	2242121	-	POLN
4	2242276	-	HAUS3
4	2262109	-	MXD4
4	2418663	-	ZFYVE28
4	2418974	+	CFAP99
4	2462220	+	RNF4
4	2536631	+	FAM193A
4	2756342	-	TNIP2
4	2793071	+	SH3BP2
4	2843857	+	ADD1
4	2934834	-	MFSD10
4	2963406	-	NOP14
4	2963571	+	GRK4
4	3041422	+	HTT
4	3244369	+	MSANTD1
4	3293028	+	RGS12
4	3441887	+	HGFAC
4	3463306	+	DOK7
4	3532446	-	LRPAP1
4	3766348	+	ADRA2C
4	4226889	-	OTOP1
4	4248223	-	TMEM128
4	4290154	-	LYAR
4	4290251	+	ZBTB49
4	4348140	+	NSG1
4	4542346	-	STX18
4	4859665	+	MSX1
4	5019458	-	CYTL1
4	5051480	+	STK32B
4	5709548	-	EVC2
4	5711201	+	EVC
4	5893086	-	CRMP1
4	6200555	-	C4orf50
4	6200591	-	JAKMIP1
4	6070162	-	AC092442.1
4	6269849	+	WFS1
4	6563600	-	PPP2R2C
4	6575189	+	MAN2B2
4	6640091	+	MRFAP1
4	6663396	+	AC093323.1
4	6693878	+	S100P
4	6709865	-	MRFAP1L1
4	6716174	+	BLOC1S4
4	6781375	+	KIAA0232
4	6909242	+	TBC1D14
4	7043001	-	CCDC96
4	7041899	+	TADA2B
4	7068064	-	GRPEL1
4	7192538	+	SORCS2
4	7434930	-	PSAPL1
4	7939926	-	AFAP1
4	8158832	-	ABLIM2
4	8182072	+	SH3TC1
4	8269754	+	HTRA3
4	8440723	-	ACOX3
4	8436140	+	TRMT44
4	8558725	+	GPR78
4	8592660	+	CPZ
4	8871839	-	HMX1
4	9170409	+	FAM90A26
4	9210657	+	USP17L10
4	9215405	+	USP17L11
4	9220152	+	USP17L12
4	9224896	+	USP17L13
4	9234385	+	USP17L15
4	9243879	+	USP17L17
4	9248630	+	USP17L18
4	9253378	+	USP17L19
4	9258124	+	USP17L20
4	9262872	+	USP17L21
4	9267619	+	USP17L22
4	9272364	+	USP17L23
4	9325165	+	USP17L24
4	9329911	+	USP17L25
4	9334658	+	USP17L26
4	9339403	+	USP17L5
4	9344148	+	USP17L27
4	9348893	+	USP17L28
4	9353638	+	USP17L29
4	9363129	+	USP17L30
4	9444534	+	DEFB131A
4	10054936	-	SLC2A9
4	9781634	+	DRD5
4	10116949	-	WDR1
4	10457426	-	ZNF518B
4	10684768	-	CLNK
4	11429564	-	HS3ST1
4	13484365	-	RAB28
4	13544508	-	NKX3-2
4	13627725	-	BOD1L1
4	15002674	+	CPEB2
4	15339818	+	C1QTNF7
4	15469865	+	CC2D2A
4	15681679	-	FBXL5
4	15681662	+	FAM200B
4	15703065	+	BST1
4	15778275	+	CD38
4	15938740	-	FGFBP1
4	15969309	-	FGFBP2
4	16084378	-	PROM1
4	16227410	-	TAPT1
4	16898678	-	LDB2
4	17512206	-	QDPR
4	17515165	+	CLRN2
4	17577192	+	LAP3
4	17614641	+	MED28
4	17781621	-	FAM184B
4	17810758	-	DCAF16
4	17810979	+	NCAPG
4	18021876	-	LCORL
4	20251905	+	SLIT2
4	20696282	+	PACRGL
4	21948772	-	KCNIP4
4	22516066	-	ADGRA3
4	23904089	-	PPARGC1A
4	24584554	-	DHX15
4	24789912	+	SOD3
4	24980204	-	CCDC149
4	25030946	-	LGI2
4	25160449	-	SEPSECS
4	25160663	+	PI4K2B
4	25312774	+	ZCCHC4
4	25377213	+	ANAPC4
4	25648011	+	SLC34A2
4	25863760	-	SEL1L3
4	25861830	+	SMIM20
4	26163455	+	RBPJ
4	26490484	-	CCKAR
4	26576437	+	TBC1D19
4	26857601	+	STIM2
4	30720415	+	PCDH7
4	36244514	-	ARAP2
4	36281622	+	DTHD1
4	37244743	+	NWD2
4	37453925	+	C4orf19
4	37686376	-	RELL1
4	37826660	+	PGM2
4	37891084	+	TBC1D1
4	37960398	+	PTTG2
4	38664197	+	KLF3
4	38782990	-	TLR10
4	38856817	-	TLR1
4	38856817	-	TLR6
4	38867677	+	FAM114A1
4	39032922	-	TMEM156
4	39045039	+	KLHL5
4	39182504	+	WDR19
4	39366375	-	RFC1
4	39406930	+	KLB
4	39458949	-	RPL9
4	39459004	+	LIAS
4	39528311	-	UGDH
4	39638902	-	SMIM14
4	39698109	+	UBE2K
4	39977956	-	PDS5A
4	40056850	+	N4BP2
4	40191053	+	RHOH
4	40335333	+	CHRNA9
4	40630875	-	RBM47
4	40749925	+	NSUN7
4	41216714	-	APBB2
4	41256413	+	UCHL1
4	41359607	+	LIMCH1
4	41748725	-	PHOX2B
4	41935129	+	TMEM33
4	41981756	+	DCAF4L1
4	41990502	+	SLC30A9
4	42152878	-	BEND4
4	42397488	+	SHISA3
4	42657105	-	ATP8A1
4	42893267	+	GRXCR1
4	44448809	-	KCTD8
4	44678556	-	YIPF7
4	44678420	+	GUF1
4	44726588	-	GNPDA2
4	46124054	-	GABRG1
4	46475230	-	GABRA2
4	46909245	-	COX7B2
4	46993581	-	GABRA4
4	46993723	+	GABRB1
4	47463702	-	COMMD8
4	47485275	+	ATP10D
4	47838106	-	CORIN
4	47914667	-	NFXL1
4	47914142	+	NIPAL1
4	48016672	-	CNGA1
4	48134250	-	TXK
4	48269838	-	TEC
4	48341529	+	SLAIN2
4	48483343	+	SLC10A4
4	48490252	+	ZAR1
4	48780322	-	FRYL
4	48805212	+	OCIAD1
4	48906937	-	OCIAD2
4	48986275	+	CWH43
4	51843000	+	DCUN1D4
4	52017620	-	LRRC66
4	52038482	-	SGCB
4	52051304	+	SPATA18
4	52659301	-	USP46
4	52751586	-	ERVMER34-1
4	52862317	+	RASL11B
4	53366066	-	SCFD2
4	53377641	+	FIP1L1
4	53377839	+	AC058822.1
4	53701405	-	LNX1
4	54064605	-	CHIC2
4	54099523	+	GSX2
4	54229280	+	PDGFRA
4	54657918	+	KIT
4	55125595	-	KDR
4	55346242	+	SRD5A3
4	55395957	+	TMEM165
4	55546909	-	CLOCK
4	55592245	-	PDCL2
4	55636698	-	NMU
4	55819819	+	EXOC1L
4	55853648	+	EXOC1
4	55948871	+	CEP135
4	56049073	+	CRACD
4	56387508	-	AASDH
4	56435615	-	PPAT
4	56435741	+	PAICS
4	56467617	+	SRP72
4	56505209	+	ARL9
4	56530606	+	THEGL
4	56681899	-	HOPX
4	56821742	-	SPINK2
4	56907876	+	REST
4	56977606	-	NOA1
4	56977722	+	POLR2B
4	57110385	-	IGFBP7
4	61201258	+	ADGRL3
4	64409468	-	TECRL
4	65670495	-	EPHA5
4	67545503	-	CENPC
4	67558727	+	STAP1
4	67701155	-	UBA6
4	67754360	-	GNRHR
4	67884002	-	TMPRSS11D
4	67964140	-	TMPRSS11A
4	68129869	-	TMPRSS11F
4	68245694	-	TMPRSS11B
4	68350089	-	YTHDC1
4	68447463	+	TMPRSS11E
4	68568527	-	UGT2B17
4	68670652	-	UGT2B15
4	68815994	+	UGT2B10
4	68951804	-	UGT2A3
4	69051363	+	UGT2B7
4	69214748	-	UGT2B11
4	69280475	+	UGT2B28
4	69526014	-	UGT2B4
4	69653249	-	UGT2A1
4	69639642	-	UGT2A2
4	69787961	-	SULT1B1
4	69847786	-	AC108941.2
4	69860145	-	SULT1E1
4	69931068	+	CSN1S1
4	69961007	-	CSN2
4	69995931	+	STATH
4	70028413	+	HTN3
4	70050438	+	HTN1
4	70133616	+	PRR27
4	70196496	+	ODAM
4	70226124	+	FDCSP
4	70242588	+	CSN3
4	70334981	+	CABS1
4	70360760	+	SMR3A
4	70370093	+	SMR3B
4	70397931	+	OPRPN
4	70430492	+	MUC7
4	70518569	+	AMTN
4	70592256	+	AMBN
4	70628744	+	ENAM
4	70681817	-	JCHAIN
4	70688532	+	UTP3
4	70704204	+	RUFY3
4	70839897	-	GRSF1
4	70902326	+	MOB1B
4	70992538	+	DCK
4	71062667	+	SLC4A4
4	71804041	-	GC
4	72031804	+	NPFFR2
4	72569221	-	ADAMTS3
4	73069755	-	COX18
4	73258798	-	ANKRD17
4	73397114	+	ALB
4	73431138	+	AFP
4	73481745	+	AFM
4	73620631	-	RASSF6
4	73740541	+	CXCL8
4	73836640	+	CXCL6
4	73853296	+	PF4V1
4	73869393	+	CXCL1
4	73982027	-	PF4
4	73988190	-	PPBP
4	73998677	-	CXCL5
4	74038807	-	CXCL3
4	74099196	-	CXCL2
4	74114174	+	MTHFD2L
4	74308470	+	EPGN
4	74365145	+	EREG
4	74445136	+	AREG
4	74794523	-	BTC
4	74933095	+	PARM1
4	75514764	-	RCHY1
