chr	pos	str	motifID
19	45349238	-	MA0039
19	45361318	-	MA0039
19	45373477	-	MA0039
19	45379511	+	MA0039
19	45389506	-	MA0039
19	45389507	-	MA0039
19	45393936	-	MA0039
19	45393941	-	MA0039
19	45394318	-	MA0039
19	45394322	-	MA0039
19	45407026	+	MA0039
19	45408902	+	MA0039
19	45409783	-	MA0039
19	45409793	-	MA0039
19	45409794	-	MA0039
19	45409805	-	MA0039
19	45409811	-	MA0039
19	45461308	-	MA0039
19	45461328	-	MA0039
19	45504525	+	MA0039
19	45504566	+	MA0039
19	45504589	-	MA0039
19	45505171	-	MA0039
19	45505255	-	MA0039
19	45505488	-	MA0039
19	45505518	-	MA0039
19	45542603	+	MA0039
19	45555488	-	MA0039
19	45562894	-	MA0039
19	45574547	+	MA0039
19	45579139	-	MA0039
19	45579148	-	MA0039
19	45579153	-	MA0039
19	45579164	-	MA0039
19	45582553	-	MA0039
19	45582735	+	MA0039
19	45582743	-	MA0039
19	45582748	-	MA0039
19	45595027	-	MA0039
19	45607326	+	MA0039
19	45614010	-	MA0039
19	45617128	-	MA0039
19	45617172	-	MA0039
19	45617177	-	MA0039
19	45634518	+	MA0039
19	45634598	+	MA0039
19	45641710	-	MA0039
19	45641734	-	MA0039
19	45662757	-	MA0039
19	45662792	-	MA0039
19	45662839	-	MA0039
19	45664315	+	MA0039
19	45668156	+	MA0039
19	45674120	-	MA0039
19	45674180	+	MA0039
19	45675660	+	MA0039
19	45681617	+	MA0039
19	45752017	-	MA0039
19	45752065	-	MA0039
19	45811597	-	MA0039
19	45811616	-	MA0039
19	45847876	-	MA0039
19	45848188	+	MA0039
19	45905711	-	MA0039
19	45905713	-	MA0039
19	45905737	-	MA0039
19	45908391	-	MA0039
19	45909088	+	MA0039
19	45927014	+	MA0039
19	45946807	+	MA0039
19	45946829	-	MA0039
19	45954314	-	MA0039
19	45954321	-	MA0039
19	45959327	-	MA0039
19	45972570	+	MA0039
19	45977193	-	MA0039
19	45977226	+	MA0039
19	45977629	+	MA0039
19	45982162	+	MA0039
19	45987725	-	MA0039
19	45989127	-	MA0039
19	45999784	-	MA0039
19	46000434	-	MA0039
19	46000476	-	MA0039
19	46000802	-	MA0039
19	46009845	-	MA0039
19	46010086	+	MA0039
19	46010111	+	MA0039
19	46010117	+	MA0039
19	46010122	+	MA0039
19	46010127	+	MA0039
19	46010134	+	MA0039
19	46010262	-	MA0039
19	46010319	-	MA0039
19	46011871	-	MA0039
19	46011912	+	MA0039
19	46017984	-	MA0039
19	46018003	-	MA0039
19	46027005	-	MA0039
19	46027023	-	MA0039
19	46029559	+	MA0039
19	46031783	-	MA0039
19	46032206	-	MA0039
19	46042932	-	MA0039
19	46042938	-	MA0039
19	46072053	-	MA0039
19	46072313	+	MA0039
19	46110791	-	MA0039
19	46119437	-	MA0039
19	46135968	-	MA0039
19	46142542	-	MA0039
19	46174204	-	MA0039
19	46174237	-	MA0039
19	46180199	+	MA0039
19	46181019	+	MA0039
19	46184930	+	MA0039
19	46184948	-	MA0039
19	46184953	-	MA0039
19	46194987	+	MA0039
19	46220793	-	MA0039
19	46220796	-	MA0039
19	46225394	+	MA0039
19	46225438	+	MA0039
19	46234266	-	MA0039
19	46272820	+	MA0039
19	46272842	+	MA0039
19	46273962	+	MA0039
19	46274274	+	MA0039
19	46282656	-	MA0039
19	46282849	+	MA0039
19	46282877	+	MA0039
19	46282882	+	MA0039
19	46283831	-	MA0039
19	46283848	-	MA0039
19	46284198	+	MA0039
19	46284203	+	MA0039
19	46285408	+	MA0039
19	46285414	+	MA0039
19	46366472	+	MA0039
19	46366477	+	MA0039
19	46367497	+	MA0039
19	46367833	-	MA0039
19	46385990	-	MA0039
19	46386100	-	MA0039
19	46389753	+	MA0039
19	46389805	-	MA0039
19	46406340	-	MA0039
19	46406345	-	MA0039
19	46459359	+	MA0039
19	46459405	+	MA0039
19	46475474	+	MA0039
19	46477298	+	MA0039
19	46477302	+	MA0039
19	46477330	-	MA0039
19	46518736	-	MA0039
19	46544629	+	MA0039
19	46574784	-	MA0039
19	46586153	-	MA0039
19	46651404	+	MA0039
19	46674624	-	MA0039
19	46709676	+	MA0039
19	46709740	-	MA0039
19	46709745	-	MA0039
19	46709750	-	MA0039
19	46753556	-	MA0039
19	46762842	+	MA0039
19	46766393	+	MA0039
19	46802362	+	MA0039
19	46807354	+	MA0039
19	46849969	+	MA0039
19	46849993	+	MA0039
19	46850001	+	MA0039
19	46916962	+	MA0039
19	46916976	-	MA0039
19	46919810	+	MA0039
19	46964390	-	MA0039
19	46991185	+	MA0039
19	47033472	+	MA0039
19	47033478	+	MA0039
19	47106787	+	MA0039
19	47107368	+	MA0039
19	47113861	-	MA0039
19	47117563	-	MA0039
19	47128390	+	MA0039
19	47137477	-	MA0039
19	47164661	+	MA0039
19	47200964	+	MA0039
19	47200974	+	MA0039
19	47213864	+	MA0039
19	47213880	+	MA0039
19	47217564	-	MA0039
19	47220620	-	MA0039
19	47221322	-	MA0039
19	47221551	+	MA0039
19	47221555	+	MA0039
19	47222600	+	MA0039
19	47222606	+	MA0039
19	47222611	+	MA0039
19	47223032	+	MA0039
19	47232234	+	MA0039
19	47268174	-	MA0039
19	47280776	+	MA0039
19	47280780	+	MA0039
19	47280785	+	MA0039
19	47280800	+	MA0039
19	47287744	+	MA0039
19	47288071	-	MA0039
19	47288127	+	MA0039
19	47292637	+	MA0039
19	47324355	+	MA0039
19	47354369	+	MA0039
19	47354376	+	MA0039
19	47359588	+	MA0039
19	47366109	+	MA0039
19	47367350	-	MA0039
19	47405686	-	MA0039
19	47412127	+	MA0039
19	47456994	-	MA0039
19	47509304	+	MA0039
19	47523032	-	MA0039
19	47538953	+	MA0039
19	47538964	+	MA0039
19	47599646	-	MA0039
19	47599694	+	MA0039
19	47615554	+	MA0039
19	47616740	-	MA0039
19	47644820	-	MA0039
19	47729458	-	MA0039
19	47730046	+	MA0039
19	47730410	+	MA0039
19	47731034	+	MA0039
19	47733415	+	MA0039
19	47734704	-	MA0039
19	47734706	-	MA0039
19	47747392	+	MA0039
19	47747426	+	MA0039
19	47760121	-	MA0039
19	47760187	-	MA0039
19	47760444	-	MA0039
19	47761324	-	MA0039
19	47776855	-	MA0039
19	47778993	+	MA0039
19	47792142	-	MA0039
19	47792163	-	MA0039
19	47852444	-	MA0039
19	47852606	-	MA0039
19	47873370	-	MA0039
19	47909185	-	MA0039
19	47909192	-	MA0039
19	47940103	-	MA0039
19	47947665	+	MA0039
19	47949454	-	MA0039
19	47950870	+	MA0039
19	47983429	+	MA0039
19	47983464	+	MA0039
19	47983469	+	MA0039
19	47983492	+	MA0039
19	47983503	+	MA0039
19	47987285	-	MA0039
19	48012772	+	MA0039
19	48018636	-	MA0039
19	48018641	-	MA0039
19	48018653	+	MA0039
19	48102357	+	MA0039
19	48103446	+	MA0039
19	48103491	+	MA0039
19	48104796	+	MA0039
19	48111394	-	MA0039
19	48111417	+	MA0039
19	48113337	-	MA0039
19	48202706	+	MA0039
19	48202711	+	MA0039
19	48202739	-	MA0039
19	48216628	+	MA0039
19	48216669	+	MA0039
19	48223027	+	MA0039
19	48223277	-	MA0039
19	48232843	-	MA0039
19	48232897	-	MA0039
19	48233576	+	MA0039
19	48233582	+	MA0039
19	48233593	+	MA0039
19	48246318	+	MA0039
19	48246953	+	MA0039
19	48248745	-	MA0039
19	48251574	-	MA0039
19	48260227	+	MA0039
19	48281734	-	MA0039
19	48627363	+	MA0039
19	48672879	+	MA0039
19	48673794	-	MA0039
19	48794280	-	MA0039
19	48824646	-	MA0039
19	48824693	-	MA0039
19	48828568	-	MA0039
19	48828579	-	MA0039
19	48829016	-	MA0039
19	48829034	-	MA0039
19	48858146	+	MA0039
19	48894864	-	MA0039
19	48897209	-	MA0039
19	48903513	-	MA0039
19	48903530	-	MA0039
19	48955708	-	MA0039
19	48958576	+	MA0039
19	48958586	-	MA0039
19	48958596	-	MA0039
19	48966773	+	MA0039
19	48972795	-	MA0039
19	48972800	-	MA0039
19	48983574	-	MA0039
19	48995286	+	MA0039
19	48996318	+	MA0039
19	49004879	+	MA0039
19	49004898	+	MA0039
19	49004903	+	MA0039
19	49016952	+	MA0039
19	49016953	+	MA0039
19	49046782	+	MA0039
19	49046793	+	MA0039
19	49048239	-	MA0039
19	49048459	-	MA0039
19	49055291	+	MA0039
19	49061520	-	MA0039
19	49087496	+	MA0039
19	49105789	-	MA0039
19	49105802	-	MA0039
19	49118171	-	MA0039
19	49122854	+	MA0039
19	49127545	+	MA0039
19	49128200	-	MA0039
19	49137896	+	MA0039
19	49138143	+	MA0039
19	49139630	+	MA0039
19	49139636	+	MA0039
19	49139664	+	MA0039
19	49139670	+	MA0039
19	49140641	-	MA0039
19	49141244	+	MA0039
19	49142382	+	MA0039
19	49142402	-	MA0039
19	49142421	+	MA0039
19	49142425	+	MA0039
19	49143266	-	MA0039
19	49143287	-	MA0039
19	49143324	-	MA0039
19	49149975	-	MA0039
19	49160725	-	MA0039
19	49164205	+	MA0039
19	49181608	+	MA0039
19	49197853	+	MA0039
19	49197858	+	MA0039
19	49199217	-	MA0039
19	49217357	+	MA0039
19	49217380	+	MA0039
19	49217614	+	MA0039
19	49218105	-	MA0039
19	49218109	-	MA0039
19	49219249	-	MA0039
19	49219297	-	MA0039
19	49224380	-	MA0039
19	49242002	+	MA0039
19	49244919	+	MA0039
19	49250186	+	MA0039
19	49283066	-	MA0039
19	49298570	+	MA0039
19	49305544	-	MA0039
19	49315611	+	MA0039
19	49315636	-	MA0039
19	49322764	+	MA0039
19	49322972	+	MA0039
19	49371083	-	MA0039
19	49375638	-	MA0039
19	49379083	+	MA0039
19	49379095	+	MA0039
19	49403526	-	MA0039
19	49406526	-	MA0039
19	49407305	-	MA0039
19	49436890	-	MA0039
19	49436909	-	MA0039
19	49436913	-	MA0039
19	49439210	-	MA0039
19	49465767	-	MA0039
19	49467151	+	MA0039
19	49467157	+	MA0039
19	49468953	-	MA0039
19	49470203	-	MA0039
19	49472403	-	MA0039
19	49472424	-	MA0039
19	49472443	+	MA0039
19	49494385	+	MA0039
19	49496625	+	MA0039
19	49496835	-	MA0039
19	49559484	+	MA0039
19	49559507	-	MA0039
19	49575236	+	MA0039
19	49575257	+	MA0039
19	49575267	+	MA0039
19	49588695	+	MA0039
19	49612227	-	MA0039
19	49622136	-	MA0039
19	49622351	-	MA0039
19	49628575	-	MA0039
19	49631493	-	MA0039
19	49632791	-	MA0039
19	49652649	-	MA0039
19	49652699	-	MA0039
19	49653021	-	MA0039
19	49653078	+	MA0039
19	49655248	+	MA0039
19	49661518	-	MA0039
19	49661569	+	MA0039
19	49661590	+	MA0039
19	49703816	-	MA0039
19	49703837	-	MA0039
19	49728364	-	MA0039
19	49842245	-	MA0039
19	49842284	-	MA0039
19	49842322	-	MA0039
19	49842784	+	MA0039
19	49864859	+	MA0039
19	49864864	+	MA0039
19	49866981	-	MA0039
19	49923539	-	MA0039
19	49923603	-	MA0039
19	49929612	-	MA0039
19	49934938	+	MA0039
19	49934950	+	MA0039
19	49935549	+	MA0039
19	49935628	+	MA0039
19	49938376	+	MA0039
19	49938414	+	MA0039
19	49946187	+	MA0039
19	49946227	+	MA0039
19	49946533	-	MA0039
19	49946849	-	MA0039
19	49946889	-	MA0039
19	49950838	+	MA0039
19	49950886	+	MA0039
19	49950912	+	MA0039
19	49956467	+	MA0039
19	49956487	+	MA0039
19	49971596	-	MA0039
19	49971612	+	MA0039
19	49972492	+	MA0039
19	50004284	+	MA0039
19	50004316	+	MA0039
19	50015875	-	MA0039
19	50031166	+	MA0039
19	50084621	-	MA0039
19	50095544	-	MA0039
19	50095584	+	MA0039
19	50096687	+	MA0039
19	50096707	+	MA0039
19	50096981	+	MA0039
19	50096982	+	MA0039
19	50096986	+	MA0039
19	50115652	-	MA0039
19	50115708	-	MA0039
19	50115726	-	MA0039
19	50115728	-	MA0039
19	50115733	-	MA0039
19	50136677	+	MA0039
19	50141447	+	MA0039
19	50141466	+	MA0039
19	50141609	-	MA0039
19	50141615	-	MA0039
19	50143997	-	MA0039
19	50145212	+	MA0039
19	50145246	+	MA0039
19	50147075	-	MA0039
19	50168002	-	MA0039
19	50177592	+	MA0039
19	50180291	+	MA0039
19	50180639	-	MA0039
19	50180688	+	MA0039
19	50215808	-	MA0039
19	50215814	-	MA0039
19	50249592	+	MA0039
19	50269007	-	MA0039
19	50270017	+	MA0039
19	50279177	+	MA0039
19	50296250	-	MA0039
19	50311500	+	MA0039
19	50312444	-	MA0039
19	50316883	-	MA0039
19	50321266	+	MA0039
19	50353917	+	MA0039
19	50353930	-	MA0039
19	50354158	+	MA0039
19	50354278	+	MA0039
19	50354342	+	MA0039
19	50364499	-	MA0039
19	50366302	+	MA0039
19	50366350	+	MA0039
19	50370852	-	MA0039
19	50370859	-	MA0039
19	50375120	-	MA0039
19	50381300	+	MA0039
19	50393870	-	MA0039
19	50393875	-	MA0039
19	50393880	-	MA0039
19	50393988	+	MA0039
19	50393993	+	MA0039
19	50394051	+	MA0039
19	50400977	-	MA0039
19	50400983	-	MA0039
19	50401015	-	MA0039
19	50432386	-	MA0039
19	50432422	+	MA0039
19	50433103	-	MA0039
19	50433113	-	MA0039
19	50433321	-	MA0039
19	50433352	-	MA0039
19	50433381	-	MA0039
19	50441453	+	MA0039
19	50507535	+	MA0039
19	50507554	+	MA0039
19	50528183	-	MA0039
19	50540373	-	MA0039
19	50553804	+	MA0039
19	50554333	+	MA0039
19	50670900	-	MA0039
19	50670905	-	MA0039
19	50670947	+	MA0039
19	50672344	-	MA0039
19	50708718	+	MA0039
19	50718204	-	MA0039
19	50718519	-	MA0039
19	50718579	+	MA0039
19	50832728	-	MA0039
19	50832791	-	MA0039
19	50834000	-	MA0039
19	50834050	-	MA0039
19	50835802	+	MA0039
19	50860956	-	MA0039
19	50879726	-	MA0039
19	50880442	-	MA0039
19	50880507	-	MA0039
19	50887487	-	MA0039
19	50924176	+	MA0039
19	50980165	-	MA0039
19	50980171	-	MA0039
19	50980177	-	MA0039
19	50990013	+	MA0039
19	50992973	-	MA0039
19	50995783	-	MA0039
19	51009938	+	MA0039
19	51010134	+	MA0039
19	51010191	+	MA0039
19	51037211	+	MA0039
19	51039248	-	MA0039
19	51062888	-	MA0039
19	51161404	-	MA0039
19	51161424	-	MA0039
19	51161429	-	MA0039
19	51228759	+	MA0039
19	51228785	+	MA0039
19	51231777	+	MA0039
19	51308163	+	MA0039
19	51321703	+	MA0039
19	51323578	-	MA0039
19	51323613	-	MA0039
19	51378573	-	MA0039
19	51378577	-	MA0039
19	51388741	-	MA0039
19	51397952	+	MA0039
19	51397969	+	MA0039
19	51433343	-	MA0039
19	51454232	-	MA0039
19	51454291	-	MA0039
19	51472870	-	MA0039
19	51479263	-	MA0039
19	51487342	+	MA0039
19	51522449	+	MA0039
19	51522854	+	MA0039
19	51522855	+	MA0039
19	51522863	-	MA0039
19	51522909	-	MA0039
19	51529675	+	MA0039
19	51530547	-	MA0039
19	51530615	+	MA0039
19	51530988	+	MA0039
19	51537043	+	MA0039
19	51537057	+	MA0039
19	51537072	+	MA0039
19	51571735	+	MA0039
19	51571737	+	MA0039
19	51586454	-	MA0039
19	51597486	+	MA0039
19	51608401	-	MA0039
19	51613161	+	MA0039
19	51613176	+	MA0039
19	51613192	-	MA0039
19	51744470	-	MA0039
19	51744497	-	MA0039
19	51842676	+	MA0039
19	51843081	+	MA0039
19	51843099	+	MA0039
19	51857586	-	MA0039
19	51857614	-	MA0039
19	51864823	-	MA0039
19	51864838	-	MA0039
19	51866093	+	MA0039
19	51870839	+	MA0039
19	51870872	-	MA0039
19	51884254	-	MA0039
19	51884259	-	MA0039
19	52098053	-	MA0039
19	52166933	-	MA0039
19	52191193	+	MA0039
19	52191252	+	MA0039
19	52191259	+	MA0039
19	52194027	-	MA0039
19	52194205	+	MA0039
19	52205745	+	MA0039
19	52205775	+	MA0039
19	52206602	-	MA0039
19	52206652	-	MA0039
19	52229454	+	MA0039
19	52287207	+	MA0039
19	52391009	+	MA0039
19	52397678	+	MA0039
19	52408065	+	MA0039
19	52408066	+	MA0039
19	52430211	+	MA0039
19	52514363	-	MA0039
19	52514379	-	MA0039
19	52552310	-	MA0039
19	52588319	+	MA0039
19	52588335	+	MA0039
19	52588788	-	MA0039
19	52588793	-	MA0039
19	52588799	-	MA0039
19	52599062	-	MA0039
19	52642635	-	MA0039
19	52642656	-	MA0039
19	52643236	-	MA0039
19	52674904	-	MA0039
19	52674930	-	MA0039
19	52693258	+	MA0039
19	52693463	-	MA0039
19	52693706	-	MA0039
19	52759555	+	MA0039
19	52772779	+	MA0039
19	52773290	+	MA0039
19	52781038	-	MA0039
19	52781049	-	MA0039
19	52839970	+	MA0039
19	52996004	+	MA0039
19	52996009	+	MA0039
19	52996041	+	MA0039
19	52996412	+	MA0039
19	53039192	+	MA0039
19	53039224	+	MA0039
19	53039570	+	MA0039
19	53039574	+	MA0039
19	53039598	+	MA0039
19	53104435	+	MA0039
19	53104502	+	MA0039
19	53141734	-	MA0039
19	53144332	+	MA0039
19	53168400	-	MA0039
19	53173487	+	MA0039
19	53173504	+	MA0039
19	53193718	+	MA0039
19	53194171	-	MA0039
19	53289407	-	MA0039
19	53289459	+	MA0039
19	53289464	+	MA0039
19	53289465	+	MA0039
19	53290079	-	MA0039
19	53426745	-	MA0039
19	53426767	-	MA0039
19	53448684	-	MA0039
19	53448685	-	MA0039
19	53466188	-	MA0039
19	53466210	-	MA0039
19	53547812	+	MA0039
19	53547822	-	MA0039
19	53582225	+	MA0039
19	53598532	+	MA0039
19	53606717	-	MA0039
19	53606749	-	MA0039
19	53661552	-	MA0039
19	53700496	+	MA0039
19	53700508	+	MA0039
19	53758233	-	MA0039
19	53861651	+	MA0039
19	53861672	+	MA0039
19	53868827	+	MA0039
19	53868838	+	MA0039
19	53868843	+	MA0039
19	53893423	-	MA0039
19	53898280	+	MA0039
19	53898319	+	MA0039
19	53898515	-	MA0039
19	53898872	+	MA0039
19	53935049	+	MA0039
19	53970864	+	MA0039
19	53970875	+	MA0039
19	54164584	-	MA0039
19	54168143	-	MA0039
19	54277400	+	MA0039
19	54286157	-	MA0039
19	54368543	+	MA0039
19	54369463	+	MA0039
19	54369497	+	MA0039
19	54369620	+	MA0039
19	54370943	-	MA0039
19	54371009	-	MA0039
19	54371926	-	MA0039
19	54371969	-	MA0039
19	54385378	-	MA0039
19	54385404	+	MA0039
19	54385436	+	MA0039
19	54385437	+	MA0039
19	54393412	+	MA0039
19	54402126	-	MA0039
19	54445681	+	MA0039
19	54482557	-	MA0039
19	54482562	-	MA0039
19	54484201	-	MA0039
19	54484623	-	MA0039
19	54484645	-	MA0039
19	54484666	-	MA0039
19	54484687	-	MA0039
19	54523489	+	MA0039
19	54932203	+	MA0039
19	54932211	+	MA0039
19	55598528	-	MA0039
19	55616656	-	MA0039
19	55630041	+	MA0039
19	55657505	-	MA0039
19	55658318	+	MA0039
19	55658344	+	MA0039
19	55658401	-	MA0039
19	55658403	-	MA0039
19	55667906	+	MA0039
19	55670550	-	MA0039
19	55670558	+	MA0039
19	55678117	+	MA0039
19	55685059	-	MA0039
19	55690849	-	MA0039
19	55691297	+	MA0039
19	55691304	+	MA0039
19	55691536	+	MA0039
19	55691547	+	MA0039
19	55691606	-	MA0039
19	55700193	+	MA0039
19	55718656	+	MA0039
19	55728241	-	MA0039
19	55759148	+	MA0039
19	55813392	-	MA0039
19	55813397	-	MA0039
19	55813401	-	MA0039
19	55847643	+	MA0039
19	55850900	+	MA0039
19	55857251	-	MA0039
19	55857265	-	MA0039
19	55865345	-	MA0039
19	55865647	+	MA0039
19	55865653	+	MA0039
19	55865667	+	MA0039
19	55865679	+	MA0039
19	55880728	-	MA0039
19	55880738	-	MA0039
19	55888009	+	MA0039
19	55893392	+	MA0039
19	55893396	+	MA0039
19	55899537	+	MA0039
19	55899539	+	MA0039
19	55929662	-	MA0039
19	55951868	-	MA0039
19	55951894	-	MA0039
19	55951912	-	MA0039
19	55953519	+	MA0039
19	55954457	+	MA0039
19	55954466	-	MA0039
19	55954509	-	MA0039
19	55964605	-	MA0039
19	55972478	-	MA0039
19	55972533	-	MA0039
19	55972538	-	MA0039
19	55979377	-	MA0039
19	55979808	-	MA0039
19	55979870	+	MA0039
19	55983977	-	MA0039
19	55987661	-	MA0039
19	55988588	-	MA0039
19	56037890	-	MA0039
19	56037939	+	MA0039
19	56037965	+	MA0039
19	56055128	+	MA0039
19	56055138	+	MA0039
19	56055150	+	MA0039
19	56061808	-	MA0039
19	56098634	-	MA0039
19	56110442	+	MA0039
19	56110499	+	MA0039
19	56110931	+	MA0039
19	56110980	+	MA0039
19	56116695	-	MA0039
19	56135512	+	MA0039
19	56135529	+	MA0039
19	56135943	+	MA0039
19	56152835	-	MA0039
19	56154968	+	MA0039
19	56154973	+	MA0039
19	56159261	+	MA0039
19	56159722	+	MA0039
19	56159768	+	MA0039
19	56159772	+	MA0039
19	56159790	-	MA0039
19	56167208	+	MA0039
19	56183861	+	MA0039
19	56183868	+	MA0039
19	56185695	-	MA0039
19	56185701	-	MA0039
19	56185724	-	MA0039
19	56185737	+	MA0039
19	56185743	+	MA0039
19	56186530	-	MA0039
19	56186535	-	MA0039
19	56186550	-	MA0039
19	56200018	+	MA0039
19	56200028	-	MA0039
19	56200046	+	MA0039
19	56200394	+	MA0039
19	56602970	-	MA0039
19	56619584	+	MA0039
19	56626504	-	MA0039
19	56626507	-	MA0039
19	56632874	+	MA0039
19	56632895	+	MA0039
19	56764358	+	MA0039
19	56807153	+	MA0039
19	56807416	-	MA0039
19	56813356	+	MA0039
19	56813361	+	MA0039
19	56915353	+	MA0039
19	56915398	+	MA0039
19	56989180	+	MA0039
19	56989203	+	MA0039
19	57019590	-	MA0039
19	57049840	-	MA0039
19	57049876	+	MA0039
19	57078395	+	MA0039
19	57078907	-	MA0039
19	57079029	-	MA0039
19	57079062	-	MA0039
19	57105864	+	MA0039
19	57106713	-	MA0039
19	57106720	+	MA0039
19	57172228	+	MA0039
19	57348521	+	MA0039
19	57350238	+	MA0039
19	57350292	-	MA0039
19	57351054	-	MA0039
19	57677352	-	MA0039
19	57683706	+	MA0039
19	57702831	-	MA0039
19	57703057	+	MA0039
19	57752025	-	MA0039
19	57752185	-	MA0039
19	57777066	+	MA0039
19	57791862	-	MA0039
19	57791881	-	MA0039
19	57831745	+	MA0039
19	57831886	-	MA0039
19	57928320	-	MA0039
19	57928335	-	MA0039
19	57928351	-	MA0039
19	57946776	-	MA0039
19	57946987	+	MA0039
19	57946992	+	MA0039
19	57947956	+	MA0039
19	58071195	+	MA0039
19	58089912	+	MA0039
19	58089947	-	MA0039
19	58095098	-	MA0039
19	58144531	+	MA0039
19	58162838	+	MA0039
19	58175829	-	MA0039
19	58220184	+	MA0039
19	58220209	+	MA0039
19	58313873	+	MA0039
19	58362110	+	MA0039
19	58459272	-	MA0039
19	58570955	+	MA0039
19	58570967	+	MA0039
19	58570978	+	MA0039
19	58694960	-	MA0039
19	58740074	-	MA0039
19	58740363	-	MA0039
19	58740646	-	MA0039
19	58740656	-	MA0039
19	58740666	-	MA0039
19	58740676	-	MA0039
19	58740686	-	MA0039
19	58742338	-	MA0039
19	58754969	+	MA0039
19	58754971	+	MA0039
19	58790166	+	MA0039
19	58790370	-	MA0039
19	58833997	+	MA0039
19	58834018	-	MA0039
19	58842049	-	MA0039
19	58858968	+	MA0039
19	58858999	-	MA0039
19	58874093	+	MA0039
19	58892342	+	MA0039
19	58906892	-	MA0039
19	58906910	-	MA0039
19	58906959	-	MA0039
19	58963044	-	MA0039
19	58978499	-	MA0039
19	58978571	-	MA0039
19	58991143	+	MA0039
19	58991190	+	MA0039
19	59010834	+	MA0039
19	59030828	-	MA0039
19	59030838	+	MA0039
19	59031061	+	MA0039
19	59039122	+	MA0039
19	59039139	+	MA0039
19	59039164	+	MA0039
19	59049952	+	MA0039
19	59055632	+	MA0039
19	59055637	+	MA0039
19	59055654	+	MA0039
19	59055662	-	MA0039
19	59061434	-	MA0039
19	59073247	-	MA0039
19	59073288	-	MA0039
19	363140	-	MA0043
19	532773	+	MA0043
19	719260	-	MA0043
19	1022849	+	MA0043
19	1039826	+	MA0043
19	1101997	+	MA0043
19	1102862	+	MA0043
19	1155643	-	MA0043
19	1218477	+	MA0043
19	1425230	-	MA0043
19	1490731	-	MA0043
19	1523032	+	MA0043
19	1740727	+	MA0043
19	1813067	+	MA0043
19	2042374	+	MA0043
19	2050023	-	MA0043
19	2087312	-	MA0043
19	2236479	-	MA0043
19	2253362	-	MA0043
19	2270864	+	MA0043
19	2427946	-	MA0043
19	2427971	+	MA0043
19	2474578	-	MA0043
19	2474594	-	MA0043
19	2474604	-	MA0043
19	2529716	-	MA0043
19	2577136	-	MA0043
19	2710698	+	MA0043
19	2727713	+	MA0043
19	2775773	-	MA0043
19	2783396	+	MA0043
19	2844647	-	MA0043
19	2915229	+	MA0043
19	2915263	-	MA0043
19	2923623	+	MA0043
19	2962212	+	MA0043
19	2997439	+	MA0043
19	3008429	+	MA0043
19	3070268	-	MA0043
19	3398753	+	MA0043
19	3398766	+	MA0043
19	3398789	-	MA0043
19	3570660	+	MA0043
19	3762565	+	MA0043
19	3846580	-	MA0043
19	3984150	+	MA0043
19	3985043	-	MA0043
19	4058491	+	MA0043
19	4335926	-	MA0043
19	4390958	-	MA0043
19	4402316	-	MA0043
19	4403461	-	MA0043
19	4464330	+	MA0043
19	4472051	+	MA0043
19	4588697	-	MA0043
19	4596636	+	MA0043
19	4748726	-	MA0043
19	4808483	-	MA0043
19	4934413	+	MA0043
19	5009682	+	MA0043
19	5012021	-	MA0043
19	5620190	+	MA0043
19	5620562	+	MA0043
19	5871262	-	MA0043
19	6010464	+	MA0043
19	6094033	-	MA0043
19	6126541	-	MA0043
19	6202236	+	MA0043
19	6401543	+	MA0043
19	6538735	+	MA0043
19	6801124	-	MA0043
19	6988063	-	MA0043
19	7180185	+	MA0043
19	7189337	+	MA0043
19	7284029	+	MA0043
19	7460643	-	MA0043
19	7578630	-	MA0043
19	7717219	-	MA0043
19	7849088	+	MA0043
19	8008541	-	MA0043
19	8008578	-	MA0043
19	8163577	-	MA0043
19	8177807	+	MA0043
19	8219921	-	MA0043
19	8257483	-	MA0043
19	8422370	-	MA0043
19	8512258	+	MA0043
19	8749876	-	MA0043
19	9110621	-	MA0043
19	9189635	-	MA0043
19	9380023	+	MA0043
19	9382287	-	MA0043
19	9648882	-	MA0043
19	9676890	+	MA0043
19	10063133	+	MA0043
19	10309779	-	MA0043
19	10412599	-	MA0043
19	10622837	+	MA0043
19	10828553	-	MA0043
19	11010935	-	MA0043
19	11010967	-	MA0043
19	11187671	+	MA0043
19	11268548	+	MA0043
19	11270597	-	MA0043
19	11302806	-	MA0043
19	11350172	+	MA0043
19	11386264	+	MA0043
19	11435113	-	MA0043
19	11708933	+	MA0043
19	11808305	+	MA0043
19	11870854	+	MA0043
19	11923318	+	MA0043
19	12028012	-	MA0043
19	12091554	+	MA0043
19	12145057	+	MA0043
19	12247646	+	MA0043
19	12293531	+	MA0043
19	12792786	-	MA0043
19	12947368	+	MA0043
19	12947368	-	MA0043
19	13147493	-	MA0043
19	13265174	-	MA0043
19	13265192	-	MA0043
19	13401976	-	MA0043
19	13420881	+	MA0043
19	13461870	-	MA0043
19	13507500	-	MA0043
19	13576914	-	MA0043
19	13587457	-	MA0043
19	13744214	-	MA0043
19	13744238	+	MA0043
19	13960311	-	MA0043
19	14118369	+	MA0043
19	14135715	+	MA0043
19	14631304	-	MA0043
19	14756079	-	MA0043
19	14756125	+	MA0043
