chr	tss	strand	gene
3	99979844	+	TBC1D23
3	100053545	+	NIT2
3	100120242	-	TOMM70A
3	100120037	+	LNP1
3	100211463	+	TMEM45A
3	100328433	+	GPR128
3	100428205	+	TFG
3	100712359	-	ABI3BP
3	101039404	-	IMPG2
3	101232085	-	SENP7
3	101280706	+	TRMT10C
3	101292939	+	PCNP
3	101396339	-	ZBTB11
3	101405626	-	RPL24
3	101442769	+	CEP97
3	101498046	+	NXPE3
3	101546835	+	NFKBIZ
3	101818088	+	ZPLD1
3	105085753	+	ALCAM
3	105588396	-	CBLB
3	107096188	+	CCDC54
3	107241783	+	BBX
3	107809872	-	CD47
3	107941417	-	IFT57
3	108015376	+	HHLA2
3	108248169	-	MYH15
3	108308491	-	KIAA1524
3	108308529	+	DZIP3
3	108476231	-	RETNLB
3	108541545	+	TRAT1
3	108672742	-	GUCA1C
3	108836989	-	MORC1
3	109035364	-	DPPA2
3	109056419	-	DPPA4
3	110612323	-	RP11-553A10.1
3	110788918	+	PVRL3
3	111011566	+	CD96
3	111314290	-	ZBED2
3	111393523	+	PLCXD2
3	111451344	+	PHLDB2
3	111697857	+	ABHD10
3	111717511	+	TAGLN3
3	111753690	+	TMPRSS7
3	111805182	+	C3orf52
3	111852152	-	GCSAM
3	112013105	-	SLC9C1
3	112051194	+	CD200
3	112218408	-	BTLA
3	112280893	-	ATG3
3	112280556	+	SLC35A5
3	112368377	-	CCDC80
3	112565703	-	CD200R1L
3	112693969	-	CD200R1
3	112709765	+	GTPBP8
3	112738708	-	C3orf17
3	112929850	+	BOC
3	113160457	-	WDR52
3	113234034	-	SPICE1
3	113251143	+	SIDT1
3	113415493	-	KIAA2018
3	113465147	-	NAA50
3	113465866	+	ATP6V1A
3	113547029	+	GRAMD1C
3	113666748	+	ZDHHC23
3	113775460	-	KIAA1407
3	113724680	+	QTRTD1
3	113918254	-	DRD3
3	113956425	-	ZNF80
3	113995760	+	TIGIT
3	114866118	-	ZBTB20
3	115342171	+	GAP43
3	117716095	-	LSAMP
3	118864915	-	IGSF11
3	118864997	+	C3orf30
3	118866222	+	RP11-484M3.5
3	118892364	+	UPK1B
3	118959950	-	B4GALT4
3	119013220	+	ARHGAP31
3	119187677	-	TMEM39A
3	119187785	+	POGLUT1
3	119217379	+	TIMMDC1
3	119278449	-	CD80
3	119298115	+	ADPRH
3	119316689	+	PLA1A
3	119384171	-	POPDC2
3	119396301	-	COX17
3	119421869	+	MAATS1
3	119499331	+	NR1I2
3	119813264	-	GSK3B
3	120003941	-	GPR156
3	120068186	-	LRRC58
3	120170100	-	FSTL1
3	120315156	+	NDUFB4
3	120401418	-	HGD
3	120461840	-	RABL3
3	120461484	+	GTF2E1
3	120626919	+	STXBP5L
3	121264853	-	POLQ
3	121289551	+	ARGFX
3	121311966	+	FBXO40
3	121379774	-	HCLS1
3	121468602	-	GOLGB1
3	121553926	-	IQCB1
3	121554030	+	EAF2
3	121612936	+	SLC15A2
3	121741051	-	ILDR1
3	121774213	+	CD86
3	121902530	+	CASR
3	122044091	+	CSTA
3	122102078	-	CCDC58
3	122103023	+	FAM162A
3	122134882	-	WDR5B
3	122233792	-	KPNA1
3	122283424	-	PARP9
3	122283085	+	DTX3L
3	122296449	+	PARP15
3	122399465	+	PARP14
3	122512671	-	HSPBAP1
3	122513642	+	DIRC2
3	122747452	-	SEMA5B
3	122785909	+	PDIA5
3	122920774	+	SEC22A
3	123168605	-	ADCY5
3	123304032	-	PTPLB
3	123603178	-	MYLK
3	123680564	-	CCDC14
3	123711025	-	ROPN1
3	123798870	+	KALRN
3	124449213	+	UMPS
3	124620265	-	ITGB5
3	124672663	-	MUC13
3	124774802	-	HEG1
3	124998021	-	SLC12A8
3	125094198	-	ZNF148
3	125239041	-	SNX4
3	125313934	-	OSBPL11
3	125655882	-	ALG1L
3	125687987	+	ROPN1B
3	125820404	-	SLC41A3
3	125916837	-	ALDH1L1
3	126076285	-	KLF15
3	126113782	+	CCDC37
3	126194762	-	ZXDC
3	126236616	-	UROC1
3	126243126	+	CHST13
3	126277808	-	C3orf22
3	126373998	-	TXNRD3
3	126327398	-	TXNRD3NB
3	126423063	+	CHCHD6
3	126707437	+	PLXNA1
3	126911974	+	C3orf56
3	127317094	-	TPRA1
3	127317066	+	MCM2
3	127348024	+	PODXL2
3	127391778	+	ABTB1
3	127542051	-	MGLL
3	127634075	+	KBTBD12
3	127770484	+	SEC61A1
3	127872757	-	RUVBL1
3	127872297	+	EEFSEC
3	128186091	-	DNAJB8
3	128212028	-	GATA2
3	128294929	-	C3orf27
3	128399918	-	RPN1
3	128444965	+	RAB7A
3	128598439	+	ACAD9
3	128721533	-	KIAA1257
3	128690173	-	RP11-723O4.6
3	128720472	+	EFCC1
3	128779610	+	GP9
3	128841644	-	RAB43
3	128879879	-	ISY1-RAB43
3	128880136	-	ISY1
3	128902765	-	CNBP
3	128968449	+	COPG1
3	128997671	+	HMCES
3	129035120	-	H1FX
3	129147494	-	EFCAB12
3	129158878	-	MBD4
3	129158968	+	IFT122
3	129247483	+	RHO
3	129262057	+	H1FOO
3	129325661	-	PLXND1
3	129612419	-	TMCC1
3	129693148	+	TRH
3	130064359	+	COL6A5
3	130279178	+	COL6A6
3	130465673	-	PIK3R4
3	130569439	+	ATP2C1
3	130746493	-	ASTE1
3	130745694	+	NEK11
3	131100515	+	NUDT16
3	131221827	-	MRPL3
3	132004254	-	CPNE4
3	132036211	+	ACPP
3	132136370	+	DNAJC13
3	132379567	-	ACAD11
3	132441303	-	NPHP3
3	132316081	+	ACKR4
3	132373290	+	UBA5
3	132757235	+	TMEM108
3	133118839	+	BFSP2
3	133292574	+	CDV3
3	133380737	-	TOPBP1
3	133464800	+	TF
3	133502877	+	SRPRB
3	133614680	-	RAB6B
3	133648656	-	C3orf36
3	133771028	-	SLCO2A1
3	133969689	-	RYK
3	134094321	-	AMOTL2
3	134205558	-	ANAPC13
3	134204585	+	CEP63
3	134316643	+	EPHB1
3	134370478	-	KY
3	135684515	+	PPP2R3A
3	135916083	-	MSL2
3	135969148	+	PCCB
3	136471220	-	STAG1
3	136537489	+	SLC35G2
3	136581050	+	NCK1
3	136665072	+	IL20RB
3	137483579	+	SOX14
3	137717577	+	CLDN18
3	137834660	-	DZIP1L
3	137851229	-	A4GNT
3	137893791	-	DBR1
3	137906109	+	ARMC8
3	138048728	-	NME9
3	138066539	+	MRAS
3	138153428	+	ESYT3
3	138313380	-	CEP70
3	138327448	+	FAIM
3	138553780	-	PIK3CB
3	138665982	-	FOXL2
3	138666076	+	C3orf72
3	138725110	-	PRR23A
3	138724648	+	MRPS22
3	138739768	-	PRR23B
3	138763734	-	PRR23C
3	139108574	-	COPB2
3	139199589	-	RBP2
3	139258671	-	RBP1
3	139396859	-	NMNAT3
3	139654027	+	CLSTN2
3	140396881	+	TRIM42
3	140660672	+	SLC25A36
3	140770244	+	SPSB4
3	140947568	+	ACPL2
3	141043055	+	ZBTB38
3	141205889	+	RASA2
3	141457046	+	RNF7
3	141496990	+	GRK7
3	141594966	+	ATP1B3
3	141868386	-	TFDP2
3	141944449	-	GK5
3	142166904	-	XRN1
3	142297668	-	ATR
3	142315229	+	PLS1
3	142442916	+	TRPC1
3	142608045	-	PCOLCE2
3	142682178	-	PAQR9
3	142683339	+	U2SURP
3	142838173	+	CHST2
3	143567373	-	SLC9A9
3	143690640	+	C3orf58
3	145782358	+	AC107021.1
3	145881440	-	PLOD2
3	145968966	-	PLSCR4
3	146213778	-	PLSCR2
3	146262651	-	PLSCR1
3	146324003	-	PLSCR5
3	147124647	-	ZIC4
3	147111209	+	ZIC1
3	148415571	+	AGTR1
3	148508889	+	CPB1
3	148583043	+	CPA3
3	148709128	+	GYG1
3	148804341	-	HLTF
3	148847371	+	HPS3
3	148939842	-	CP
3	149052201	-	TM4SF18
3	149095652	-	TM4SF1
3	149191761	+	TM4SF4
3	149454501	-	WWTR1
3	149470286	-	COMMD2
3	149686172	-	ANKUB1
3	149530495	+	RNF13
3	149768575	-	PFN2
3	149689066	+	AC117395.1
3	150126122	+	TSC22D2
3	150321015	-	SERP1
3	150264465	+	EIF2A
3	150320662	+	SELT
3	150421758	-	FAM194A
3	150481264	-	SIAH2
3	150612089	-	FAM188B2
3	150659530	-	RP11-166N6.3
3	150690786	-	CLRN1
3	150803484	+	MED12L
3	150920988	-	GPR171
3	150996255	-	P2RY14
3	151034740	-	GPR87
3	151047336	-	P2RY13
3	151102600	-	P2RY12
3	151176497	-	IGSF10
3	151451704	+	AADACL2
3	151531825	+	AADAC
3	151591431	+	SUCNR1
3	151961617	+	MBNL1
3	152058779	-	TMEM14E
3	152552736	+	P2RY1
3	152880029	+	RAP2B
3	153202284	+	C3orf79
3	153838792	+	ARHGEF26
3	154042286	-	DHX36
3	154147504	-	GPR149
3	154741913	+	MME
3	155462856	-	PLCH1
3	155461515	-	AC104472.1
3	155524140	-	C3orf33
3	155572218	-	SLC33A1
3	155588325	+	GMPS
3	155755490	+	KCNAB1
3	156272973	-	SSR3
3	156391024	+	TIPARP
3	156543270	+	LEKR1
3	156878549	-	CCNL1
3	157251408	-	VEPH1
3	157154578	+	PTX3
3	157261035	+	C3orf55
3	157824292	-	SHOX2
3	157823644	+	RSRC1
3	158288952	+	MLF1
3	158362067	+	GFM1
3	158390482	-	LXN
3	158450485	-	RARRES1
3	158449987	+	MFSD1
3	158680024	+	IQCJ-SCHIP1
3	158680717	+	IQCJ
3	159557650	+	SCHIP1
3	159706537	+	IL12A
3	159733811	+	LINC01100
3	159943423	+	C3orf80
3	160167617	-	RP11-432B6.3
3	160117668	-	IFT80
3	160117062	+	SMC4
3	160203561	-	TRIM59
3	160283376	-	KPNA4
3	160394948	+	ARL14
3	160473390	+	PPM1L
3	160823172	-	B3GALNT1
3	160822484	+	NMD3
3	161090668	-	SPTSSB
3	161214596	+	OTOL1
3	164796283	-	SI
3	164914897	-	SLITRK3
3	165555260	-	BCHE
3	167099134	-	ZBBX
3	167196792	-	SERPINI2
3	167371771	-	WDR49
3	167452727	-	PDCD10
3	167453031	+	SERPINI1
3	167813763	-	GOLIM4
3	169381406	-	MECOM
3	169487683	-	ACTRT3
3	169490619	+	MYNN
3	169530774	-	LRRC34
3	169539710	+	LRRIQ4
3	169587718	-	LRRC31
3	169629360	+	SAMD7
3	169684423	+	SEC62
3	169755717	+	GPR160
3	169899537	-	PHC3
3	169940153	+	PRKCI
3	170075466	+	SKIL
3	170136653	+	CLDN11
3	170303863	-	SLC7A14
3	170588272	-	RPL22L1
3	170626482	-	EIF5A2
3	170744539	-	SLC2A2
3	171178197	-	TNIK
3	171528740	-	PLD1
3	171527714	-	PP13439
3	171561139	+	TMEM212
3	171757418	+	FNDC3B
3	172019686	-	AC092964.2
3	172034218	+	AC092964.1
3	172166246	-	GHSR
3	172241297	-	TNFSF10
3	172429008	-	NCEH1
3	172361483	+	AC007919.2
3	172468472	+	ECT2
3	172859058	-	SPATA16
3	173114074	+	NLGN1
3	174156363	+	NAALADL2
3	176915261	-	TBL1XR1
3	177990720	+	KCNMB2
3	178790067	-	ZMAT3
3	178865902	+	PIK3CA
3	178984790	-	KCNMB3
3	179040779	+	ZNF639
3	179065480	+	MFN1
3	179169378	-	GNB4
3	179280668	+	ACTL6A
3	179322442	-	MRPL47
3	179322478	+	NDUFB5
3	179370543	+	USP13
3	179754841	-	PEX5L
3	180319918	+	TTC14
3	180588793	-	CCDC39
3	180585929	+	FXR1
3	180707562	-	DNAJC19
3	181429714	+	SOX2
3	182511288	+	ATP11B
3	182703741	-	DCUN1D1
3	182833863	-	MCCC1
3	182881627	-	LAMP3
3	183146566	-	MCF2L2
3	182971032	+	B3GNT5
3	183273477	-	KLHL6
3	183353356	+	KLHL24
3	183415606	+	YEATS2
3	183543382	-	MAP6D1
3	183602721	-	PARL
3	183735803	-	ABCC5
3	183749332	+	HTR3D
3	183770835	+	HTR3C
3	183814852	+	HTR3E
3	183852826	+	EIF2B5
3	183873176	+	DVL3
3	183892477	+	AP2M1
3	183903811	+	ABCF3
3	183948217	+	VWA5B2
3	183967336	-	ALG3
3	183967438	+	ECE2
3	183979251	-	CAMK2N2
3	184016497	+	PSMD2
3	184032283	+	EIF4G1
3	184053714	+	FAM131A
3	184079439	-	CLCN2
3	184079506	+	POLR2H
3	184095932	-	THPO
3	184097861	+	CHRD
3	184119325	+	RP11-433C9.2
3	184279572	+	EPHB3
3	184429836	-	MAGEF1
3	184529931	+	VPS8
3	184870802	-	C3orf70
3	184999778	-	EHHADH
3	185000729	+	MAP3K13
3	185216845	-	TMEM41A
3	185270401	-	LIPH
3	185300284	+	SENP2
3	185542844	-	IGF2BP2
3	185430316	+	C3orf65
3	185655924	-	TRA2B
3	185828107	-	ETV5
3	186080026	-	DGKG
3	186264491	-	CRYGS
3	186288332	-	TBCCD1
3	186285192	+	DNAJB11
3	186330712	+	AHSG
3	186353758	+	FETUB
3	186378005	+	HRG
3	186435065	+	KNG1
3	186500994	+	EIF4A2
3	186524847	-	RFC4
3	186560463	+	ADIPOQ
3	186648274	+	ST6GAL1
3	186898696	-	RPL39L
3	186915274	+	RTP1
3	187009810	-	MASP1
3	187086120	+	RTP4
3	187388187	-	SST
3	187420345	-	RTP2
3	187420101	+	RP11-211G3.3
3	187463515	-	BCL6
3	187871072	+	LPP
3	187896331	+	AC022498.1
3	188665003	+	TPRG1
3	189349205	+	TP63
3	189840226	-	LEPREL1
3	190040264	-	CLDN1
3	190040330	+	CLDN16
3	190167665	-	TMEM207
3	190231840	+	IL1RAP
3	190610218	-	GMNC
3	190917030	+	OSTN
3	191048325	-	UTS2B
3	191046866	+	CCDC50
3	191178952	+	PYDC2
3	192485553	-	FGF12
3	192635950	-	MB21D2
3	192958914	+	HRASLS
3	193096632	-	ATP13A5
3	193310900	-	ATP13A4
3	193310933	+	OPA1
3	193853934	+	HES1
3	194072057	-	CPN2
3	194090472	-	LRRC15
3	194119995	-	GP5
3	194219093	-	ATP13A3
3	194354418	-	TMEM44
3	194393206	-	LSG1
3	194406622	+	FAM43A
3	194991896	-	XXYLT1
3	195163807	-	ACAP2
3	195270209	-	PPP1R2
3	195311076	-	APOD
3	195447753	+	MUC20
3	195539148	-	MUC4
3	195638816	-	TNK2
3	195809060	-	TFRC
3	195938308	-	ZDHHC19
3	195938358	+	SLC51A
3	196014828	-	PCYT1A
3	196045093	-	RP11-447L10.1
3	196045170	-	TCTEX1D2
3	196065244	-	TM4SF19
3	196065374	-	TM4SF19
3	196159345	-	UBXN7
3	196230639	-	RNF168
3	196242237	-	SMCO1
3	196295545	-	WDR53
3	196295482	+	FBXO45
3	196366557	+	NRROS
3	196366646	+	PIGX
3	196439164	-	CEP19
3	196466728	+	PAK2
3	196594727	+	SENP5
3	196669468	-	NCBP2
3	196695931	-	PIGZ
3	196756687	-	MFI2
3	197026171	-	DLG1
3	197300194	-	BDH1
3	197476598	-	KIAA0226
3	197464050	+	FYTTD1
3	197518097	+	LRCH3
3	197687013	-	IQCG
3	197676858	+	RPL35A
3	197687071	+	LMLN
4	53179	+	ZNF595
4	299110	-	ZNF732
4	331603	+	ZNF141
4	492945	-	ZNF721
4	492989	+	PIGG
4	619373	+	PDE6B
4	668127	-	ATP5I
4	667369	+	MYL5
4	683230	-	MFSD7
4	699537	+	PCGF3
4	819986	-	CPLX1
4	926161	-	GAK
4	926175	+	TMEM175
4	980683	-	DGKQ
4	987228	-	SLC26A1
4	980785	+	IDUA
4	1003724	+	FGFRL1
4	1107350	-	RNF212
4	1202750	-	SPON2
4	1243741	-	CTBP1
4	1283639	+	MAEA
4	1341054	+	UVSSA
4	1385340	+	CRIPAK
4	1400119	-	NKX1-1
4	1686029	-	FAM53A
4	1714282	-	SLBP
4	1723085	-	TMEM129
4	1723227	+	TACC3
4	1795034	+	FGFR3
4	1857974	-	LETM1
4	1873151	+	WHSC1
4	2043630	-	NELFA
4	2043689	+	C4orf48
4	2061239	+	NAT8L
4	2243848	-	POLN
4	2243891	-	HAUS3
4	2264021	-	MXD4
4	2420390	-	ZFYVE28
4	2451700	+	RP11-503N18.3
4	2463947	+	RNF4
4	2626988	+	FAM193A
4	2758103	-	TNIP2
4	2794750	+	SH3BP2
4	2845584	+	ADD1
4	2936586	-	MFSD10
4	2965112	-	NOP14
4	2965335	+	GRK4
4	3076408	+	HTT
4	3246096	+	MSANTD1
4	3294755	+	RGS12
4	3443614	+	HGFAC
4	3465033	+	DOK7
4	3534286	-	LRPAP1
4	3511678	-	AL590235.1
4	3578596	+	LINC00955
4	3768075	+	ADRA2C
4	4228616	-	OTOP1
4	4249950	-	TMEM128
4	4291896	-	LYAR
4	4291924	+	ZBTB49
4	4349867	+	NSG1
4	4544073	-	STX18
4	4861393	+	MSX1
4	5021199	-	CYTL1
4	5053169	+	STK32B
4	5526296	+	C4orf6
4	5711275	-	EVC2
4	5712924	+	EVC
4	5894785	-	CRMP1
4	5991545	-	C4orf50
4	6202318	-	JAKMIP1
4	6271576	+	WFS1
4	6565327	-	PPP2R2C
4	6576902	+	MAN2B2
4	6641818	+	MRFAP1
4	6694189	-	AC093323.1
4	6694796	+	S100P
4	6711607	-	MRFAP1L1
4	6717842	+	BLOC1S4
4	6783102	+	KIAA0232
4	6910969	+	TBC1D14
4	7044728	-	CCDC96
4	7043626	+	TADA2B
4	7069924	-	GRPEL1
4	7194265	+	SORCS2
4	7436700	-	PSAPL1
4	7941653	-	AFAP1
4	7940728	+	AC097381.1
4	8160559	-	ABLIM2
4	8183799	+	SH3TC1
4	8271492	+	HTRA3
4	8442450	-	ACOX3
4	8437867	+	TRMT44
4	8560452	+	GPR78
4	8594387	+	CPZ
4	8873543	-	HMX1
4	9172135	+	FAM90A26
4	9212383	+	USP17L13
4	9212383	+	USP17L10
4	9217131	+	USP17L11
4	9221878	+	USP17L12
4	9236111	+	USP17L15
4	9245605	+	USP17L17
4	9250356	+	USP17L18
4	9255104	+	USP17L19
4	9259850	+	USP17L20
4	9264598	+	USP17L21
4	9269345	+	USP17L22
4	9274090	+	USP17L23
4	9326891	+	USP17L24
4	9331637	+	USP17L25
4	9336384	+	USP17L26
4	9341129	+	USP17L5
4	9345874	+	USP17L27
4	9350619	+	USP17L28
4	9355364	+	USP17L29
4	9364855	+	USP17L30
4	9390709	-	RP11-1396O13.13
4	9446260	+	DEFB131
4	10056560	-	SLC2A9
4	9783258	+	DRD5
4	10118573	-	WDR1
4	10459034	-	ZNF518B
4	10686489	-	CLNK
4	11431389	-	HS3ST1
4	13485989	-	RAB28
4	13546674	-	NKX3-2
4	13629347	-	BOD1L1
4	15004298	+	CPEB2
4	15341442	+	C1QTNF7
4	15471489	+	CC2D2A
4	15683302	-	FBXL5
4	15683285	+	FAM200B
4	15704573	+	BST1
4	15779898	+	CD38
4	15940363	-	FGFBP1
4	15970932	-	FGFBP2
4	16086001	-	PROM1
4	16229033	-	TAPT1
4	16900432	-	LDB2
4	17513857	-	QDPR
4	17516788	+	CLRN2
4	17578815	+	LAP3
4	17616254	+	MED28
4	17783135	-	FAM184B
4	17812381	-	DCAF16
4	17812525	+	NCAPG
4	18023499	-	LCORL
4	20254883	+	SLIT2
4	20697905	+	PACRGL
4	21950422	-	KCNIP4
4	22517677	-	GPR125
4	23905712	-	PPARGC1A
4	24586173	-	DHX15
4	24791534	+	SOD3
4	24981826	-	CCDC149
4	25032501	-	LGI2
4	25162204	-	SEPSECS
4	25162263	+	PI4K2B
4	25314407	+	ZCCHC4
4	25378835	+	ANAPC4
4	25656923	+	SLC34A2
4	25865382	-	SEL1L3
4	25863452	+	SMIM20
4	26165077	+	RBPJ
4	26492084	-	CCKAR
4	26578059	+	TBC1D19
4	26859300	+	STIM2
4	28404486	-	RP11-180C1.1
4	30722037	+	PCDH7
4	36246131	-	ARAP2
4	36283244	+	DTHD1
4	37245842	+	KIAA1239
4	37455563	+	C4orf19
4	37687998	-	RELL1
4	37828255	+	PGM2
4	37892708	+	TBC1D1
4	37962056	+	PTTG2
4	38666430	-	AC021860.1
4	38665817	+	KLF3
4	38784611	-	TLR10
4	38858438	-	TLR1
4	38858438	-	TLR6
4	38869298	+	FAM114A1
4	39034542	-	TMEM156
4	39046659	+	KLHL5
4	39184024	+	WDR19
4	39367995	-	RFC1
4	39408473	+	KLB
4	39460568	-	RPL9
4	39460620	+	LIAS
4	39529931	-	UGDH
4	39640710	-	SMIM14
4	39699664	+	UBE2K
4	39979576	-	PDS5A
4	40058446	+	N4BP2
4	40192673	+	RHOH
4	40337346	+	CHRNA9
4	40632892	-	RBM47
4	40751914	+	NSUN7
4	41218731	-	APBB2
4	41258430	+	UCHL1
4	41361624	+	LIMCH1
4	41750987	-	PHOX2B
4	41937137	+	TMEM33
4	41983713	+	DCAF4L1
4	41992489	+	SLC30A9
4	42154895	-	BEND4
4	42399856	+	SHISA3
4	42659122	-	ATP8A1
4	42895284	+	GRXCR1
4	44450824	-	KCTD8
4	44680573	-	YIPF7
4	44680444	+	GUF1
4	44728612	-	GNPDA2
4	46126098	-	GABRG1
4	46477247	-	GABRA2
4	46911252	-	COX7B2
4	46996424	-	GABRA4
4	46995740	+	GABRB1
4	47465736	-	COMMD8
4	47487305	+	ATP10D
4	47840123	-	CORIN
4	47916653	-	NFXL1
4	47916159	+	NIPAL1
4	48018689	-	CNGA1
4	48136273	-	TXK
4	48271881	-	TEC
4	48343339	+	SLAIN2
4	48485360	+	SLC10A4
4	48492269	+	ZAR1
4	48782339	-	FRYL
4	48807229	+	OCIAD1
4	48908954	-	OCIAD2
4	48988264	+	CWH43
4	52709166	+	DCUN1D4
4	52883786	-	LRRC66
4	52904648	-	SGCB
4	52917497	+	SPATA18
4	53525502	-	USP46
4	53617807	-	ERVMER34-1
4	53728457	+	RASL11B
4	54232242	-	SCFD2
4	54243810	+	FIP1L1
4	54567572	-	LNX1
4	54930857	-	CHIC2
4	54927213	+	AC110792.1
4	54965690	+	GSX2
4	55095264	+	PDGFRA
4	55524085	+	KIT
4	55991756	-	KDR
4	56212276	+	SRD5A3
4	56262124	+	TMEM165
4	56413305	-	CLOCK
4	56458379	-	PDCL2
4	56502865	-	NMU
4	56719782	+	EXOC1
4	56815037	+	CEP135
4	57036361	+	KIAA1211
4	57253666	-	AASDH
4	57301781	-	PPAT
4	57276682	+	AC068620.1
4	57301907	+	PAICS
4	57333081	+	SRP72
4	57371509	+	ARL9
4	57396775	+	THEGL
4	57548065	-	HOPX
4	57687908	-	SPINK2
4	57774075	+	REST
4	57844989	-	NOA1
4	57843888	+	POLR2B
4	57976551	-	IGFBP7
4	62066976	+	LPHN3
4	65275186	-	TECRL
4	66536213	-	EPHA5
4	68411324	-	CENPC
4	68424446	+	STAP1
4	68566897	-	UBA6
4	68620078	-	GNRHR
4	68749750	-	TMPRSS11D
4	68829858	-	TMPRSS11A
4	68995598	-	TMPRSS11F
4	69083798	-	TMPRSS11BNL
4	69111438	-	TMPRSS11B
4	69215807	-	YTHDC1
4	69313167	+	TMPRSS11E
4	69434245	-	UGT2B17
4	69536346	-	UGT2B15
4	69681711	+	UGT2B10
4	69817509	-	UGT2A3
4	69917081	+	UGT2B7
4	70080449	-	UGT2B11
4	70146217	+	UGT2B28
4	70391732	-	UGT2B4
4	70518965	-	UGT2A1
4	70505360	-	UGT2A2
4	70518967	-	UGT2A1
4	70653679	-	SULT1B1
4	70725870	-	SULT1E1
4	70796799	+	CSN1S1
4	70826725	-	CSN2
4	70861647	+	STATH
4	70894130	+	HTN3
4	70916119	+	HTN1
4	70999333	+	C4orf40
4	71062213	+	ODAM
4	71091788	+	FDCSP
4	71108305	+	CSN3
4	71200683	+	CABS1
4	71226478	+	SMR3A
4	71235810	+	SMR3B
4	71263599	+	PROL1
4	71296209	+	MUC7
4	71384257	+	AMTN
4	71457973	+	AMBN
4	71494461	+	ENAM
4	71547534	-	IGJ
4	71554196	+	UTP3
4	71569921	+	RUFY3
4	71705662	-	GRSF1
4	71768043	+	MOB1B
4	71858255	+	DCK
4	72053003	+	SLC4A4
4	72669758	-	GC
4	72897521	+	NPFFR2
4	73434516	-	ADAMTS3
4	73935472	-	COX18
4	74124515	-	ANKRD17
4	74262831	+	ALB
4	74296855	+	AFP
4	74347400	+	AFM
4	74486348	-	RASSF6
4	74606223	+	IL8
4	74702214	+	CXCL6
4	74718906	+	PF4V1
4	74735110	+	CXCL1
4	74847841	-	PF4
4	74853914	-	PPBP
4	74864496	-	CXCL5
4	74904524	-	CXCL3
4	74965010	-	CXCL2
4	74979891	+	MTHFD2L
4	75024085	-	AC093677.1
4	75174190	+	EPGN
4	75230860	+	EREG
4	75310851	+	AREG
4	75480629	+	AREGB
4	75719896	-	BTC
4	75858305	+	PARM1
4	76439974	-	RCHY1
4	76439156	+	THAP6
4	76481258	+	C4orf26
4	76555900	-	CDKL2
4	76649709	-	G3BP2
4	76649777	+	USO1
4	76823724	-	PPEF2
4	76862204	-	NAAA
4	76912115	-	SDAD1
4	76871883	+	AC110615.1
4	76928641	-	CXCL9
4	76932337	+	ART3
4	76944650	-	CXCL10
4	76962568	-	CXCL11
4	77069668	-	NUP54
4	77135046	-	SCARB2
4	77135193	+	FAM47E
4	77172874	+	FAM47E-STBD1
4	77172886	+	FAM47E-STBD1
4	77343021	-	CCDC158
4	77356253	+	SHROOM3
4	77819002	-	SOWAHB
4	77870856	+	SEPT11
4	77997158	-	CCNI
4	78078304	+	CCNG2
4	78432907	+	CXCL13
4	78740769	-	CNOT6L
4	78783674	+	MRPL1
4	78978724	+	FRAS1
4	79472673	+	ANXA3
4	79697496	+	BMP2K
4	79860592	-	PAQR3
4	80247204	-	NAA11
4	80329372	-	GK2
4	81046608	-	ANTXR2
4	81105033	+	PRDM8
4	81187753	+	FGF5
4	81256874	+	C4orf22
4	81952119	+	BMP3
4	82136218	-	PRKG2
4	82965397	-	RASGEF1B
4	83295656	-	HNRNPD
4	83351294	-	HNRNPDL
4	83351715	+	ENOPH1
4	83483510	-	TMEM150C
4	83720010	-	SCD5
4	83822319	-	SEC31A
4	83821837	+	THAP9
4	83934079	-	LIN54
4	83955600	+	COPS4
4	84058228	-	PLAC8
4	84206067	-	COQ2
4	84256306	-	HPSE
4	84377009	-	HELQ
4	84377085	+	MRPS18C
4	84444501	-	FAM175A
4	84457067	+	AGPAT9
4	85419603	-	NKX6-1
4	85504132	+	CDS1
4	85887544	-	WDFY3
4	86396267	+	ARHGAP24
4	87515284	-	MAPK10
4	87515468	+	PTPN13
4	87770416	-	SLC10A6
4	87857354	-	C4orf36
4	87856154	+	AFF1
4	88161466	-	KLHL8
4	88244058	-	HSD17B13
4	88312538	-	HSD17B11
4	88343734	+	NUDT9
4	88452213	-	SPARCL1
4	88529681	+	DSPP
4	88571459	+	DMP1
4	88720733	+	IBSP
4	88742563	+	MEPE
4	88896819	+	SPP1
4	88928820	+	PKD2
4	89152474	-	ABCG2
4	89205921	-	PPM1K
4	89299891	+	HERC6
4	89378268	+	HERC5
4	89444964	-	PYURF
4	89442199	+	HERC3
4	89442940	-	PIGY
4	89619386	-	NAP1L5
4	90032549	-	FAM13A
4	90033968	+	TIGD2
4	90229161	-	GPRIN3
4	90759466	-	SNCA
4	90800683	+	MMRN1
4	91048686	+	CCSER1
4	92246457	-	RP11-763F8.1
4	93225329	-	RP11-9B6.1
4	93225550	+	GRID2
4	94750042	+	ATOH1
4	95128762	+	SMARCAD1
4	95264027	-	HPGDS
4	95373037	+	PDLIM5
4	95679119	+	BMPR1B
4	96470357	-	UNC5C
4	96761239	+	PDHA2
4	99064391	-	STPG2
4	99182535	+	RAP1GDS1
4	99579780	-	TSPAN5
4	99851788	-	EIF4E
4	99916771	+	METAP1
4	100009952	-	ADH5
4	100078949	-	ADH4
4	100140694	-	ADH6
4	100212185	-	ADH1A
